text,label
"Ποταπὸς οὗτος, ὅτι οὕτως λαλεῖ καὶ διδάσκει μετὰ ἐξουσίας;",Surprise
"Οὐδέποτε τοιοῦτον ἤκουσαν ἐν τῇ πόλει, οὐδὲν ὅτι ἐθαύμαζον.",Surprise
"Σιωπὴ ἐγένετο ἐν τῷ πλήθει, πάντων ἀπορούντων τίς ἂν εἴη οὗτος.",Surprise
"Θαυμάζομεν σφόδρα ἐπὶ τοῖς ἔργοις τοῖς γενομένοις ὑπ᾽ αὐτοῦ, οὐδέποτε γὰρ εἴδομεν τοιαῦτα.",Surprise
Ἀληθῶς ὁ ἑκατοντάρχης καὶ οἱ μετ᾽ αὐτοῦ ἀποροῦντες ἦσαν ἐπὶ τοῖς ὁρωμένοις.,Surprise
Καὶ ἔκστασις μεγάλη ἐγένετο ἐπὶ πάντας τοὺς παρόντας.,Surprise
Ἄφνω φόβος μέγας καὶ θάμβος ἔλαβεν ἡμᾶς πάντας ἰδόντας τοῦτο!,Surprise
Τίς ἄρα οὗτός ἐστιν ὅτι καὶ ὁ ἄνεμος καὶ ἡ θάλασσα ὑπακούουσιν αὐτῷ;,Surprise
Οὐδέποτε τοιοῦτον ἐφάνη ἐν τῷ Ἰσραήλ!,Surprise
Πῶς δύνανται αὗται αἱ γυναῖκες τοιαῦτα λέγειν; Ἡ ψυχή μου ταράσσεται σφόδρα!,Surprise
"Μὰ τὸν Δία, ποῦ ἀπῆλθεν τὸ σῶμα; Τὸ μνημεῖον ἔρημόν ἐστιν, καὶ οὐδεὶς ἡμῶν εἶδεν οὐδέν!",Surprise
"Ἀληθῶς θαῦμα μέγα, οἷον οὐδεὶς πώποτε εἶδεν ὑπὸ τὸν ἥλιον!",Surprise
Οὐδέποτε πρὶν οἱ ὀφθαλμοί μου εἶδον τοιοῦτο πρᾶγμα· ἡ καρδία μου ἐκπλήσσεται!,Surprise
"Ἰδόντες γὰρ τὴν δύναμιν ταύτην, φόβος καὶ δέος μέγα κατέλαβεν πάντας τοὺς παρόντας.",Surprise
Ποῦ ἄρα ἀφανὲς ἐγένετο; Πῶς τοῦτο συνέβη μηδενὸς γινώσκοντος;,Surprise
Τί; Οὐδεὶς προσδόκησεν τοιοῦτον ἰδεῖν!,Surprise
"Ὢ τῆς δυνάμεως! Οὐδέποτε εἴδομεν τοιοῦτον, οὐδὲ ἐν ταῖς γραφαῖς ἀνέγνωμεν!",Surprise
"Πρὸς τῶν θεῶν, ἀληθῶς; Οὐκ ἂν ἐπίστευον εἰ μὴ αὐτὸς ἔβλεπον!",Surprise
Καὶ ἅπαντες οἱ ἀκούσαντες ἐθαύμασαν καὶ ἐξεπλάγησαν σφόδρα.,Surprise
Πῶς τοῦτο συνέβη; Οὐδὲν τοιοῦτον προσδοκώμενον ἦν!,Surprise
Οὕτως ἐξεπλάγην ὥστε οὐκέτι ἠδυνάμην λαλῆσαι.,Surprise
Πῶς οὗτος ὁ διώκτης νῦν τὸν Χριστὸν κηρύσσει; Οὐ πιστεύομεν!,Surprise
Ἰδοὺ τὸ θαῦμα! Σαῦλος ὁ διώκτης τὸν Χριστὸν λαλεῖ; Μέγα τὸ ἔργον τοῦ Θεοῦ!,Surprise
"Τίς αὕτη ἡ παράδοξος διδαχή, ἥτις τοὺς Ἰουδαίους ἐκπλήσσει οὕτως;",Surprise
"Πάντες οἱ ἀκούοντες ἐξεπλήσσοντο, οὐδέποτε γὰρ τοιοῦτον ἤκουσαν.",Surprise
"Οὐχ οὗτός ἐστιν ὁ Σαῦλος, ὃς πρὸ μικροῦ ἐδίωκεν ἡμᾶς; Πῶς νῦν τὸν Χριστὸν κηρύσσει;",Surprise
"Ἀληθῶς, πῶς ἐγὼ ὁ διώκτης νῦν μαρτυρῶ τῷ Κυρίῳ; Θεοῦ τὸ ἔργον ἐστίν!",Surprise
"Ἐν ᾧ δὲ ἐπληροῦντο αἱ ἑπτὰ ἡμέραι, Ἰουδαῖοί τινες οἱ ἀπὸ τῆς Ἀσίας, καταλαβόντες αὐτὸν ἐν τῷ ἱερῷ, ἐτάραξαν τὸν πάντα λαὸν καὶ συνέλαβον αὐτόν.",Anger
"Ὅτε δὲ ἔμελλον αἱ ἑπτὰ ἡμέραι συντελεῖσθαι, οἱ ἀπὸ τῆς Ἀσίας Ἰουδαῖοι, θεασάμενοι αὐτὸν ἐν τῷ ἱερῷ, συνετάραξαν πάντα τὸν ὄχλον καὶ ἐπελάβοντο αὐτοῦ.",Anger
"Ὄντος γὰρ αὐτῷ πλούτου πολλοῦ, οὕτως ἐθλίβη διὰ τὸν λόγον ὥστε ἀπελθεῖν σκυθρωπὸν καὶ περίλυπον τὴν ψυχήν.",Sadness
"Ἀκούσας δὲ τὸ ῥῆμα, ἐστυγνίασεν καὶ ἀπῆλθεν λυπούμενος σφόδρα· ἦν γὰρ αὐτῷ ἀδύνατον ποιῆσαι τοῦτο διὰ τὰ πολλὰ αὐτοῦ κτήματα.",Sadness
"Ὅταν δὲ παραγένηται ὁ καλέσας σε, καὶ ἀποβλέψας ἐπί τινα ἄλλον τῶν συνδαιτυμόνων, ἐρεῖ σοι κελεύων ἀναστῆναι καὶ δοῦναι αὐτῷ τὸν τόπον· ἀναγκασθήσῃ δὲ μετὰ πολλῆς ἐντροπῆς μετατεθῆναι εἰς τὸν ἐλάχιστον τόπον.",Sadness
"Τὸ ὑψηλὸν φρόνημα τὸ σόν, ὅταν ἔλθῃ ὁ καλέσας σε, καταισχυνεῖ σε ἔμπροσθεν πάντων, μεταθέντος σε ἀπὸ τῆς νῦν κλισίας καὶ ἀναγκάσαντος καθίσαι σε εἰς τὸν ἔσχατον τόπον.",Sadness
"Τὸ σῶμά μου οὐκ ἀντέχει τοῖς μεγάλους κόποις, τὸ δὲ προσαιτεῖν οὐκ ἀξιῶ.",Fear
"Τῇ τοῦ σώματός μου ἀσθενείᾳ ἀδυνατῶ πρὸς ἔργον βαρύ, ἡ δέ μου ὑπερηφανία οὐκ ἐᾷ με ἐπικουρίαν ζητεῖν.",Fear
"Οὗτοί εἰσιν οἳ περὶ τῶν γηΐνων φροντίζουσιν, οἳ τὰς ἰδίας ἐπιθυμίας θεὸν ἔχουσιν, καὶ ἐν τῇ αἰσχύνῃ αὐτῶν καυχῶνται· οἷς δὲ τὸ τέλος ἀπώλεια.",Disgust
"Βλέποντες τὴν νῦν ὑμῶν αἰσχύνην, τί ὄφελος τότε ἐκτήσασθε;",Disgust
"Λαλῶ ὑμῖν ταῦτα, ἤδη γάρ ἐστιν ὥρα ὑμᾶς ἐκνήψαι πρὸς δικαιοσύνην καὶ παύσασθαι τῶν ἔργων τῆς ἀνομίας, πρὸς τὸ φανερωθῆναι τὴν ἀσχημονίαν τῆς ὑμῶν ἀγωγῆς καὶ ἐγερθῆναι ἐν ὑμῖν αἰδῶ προσήκουσαν.",Anger
"ἐκνήψατε εἰς δικαιοσύνην καὶ ἀποστρέψατε ἀπὸ τῆς κακίας. ταῦτα δὲ ὑμῖν φανερῶς δηλῶ, διότι τὰ ἔργα ὑμῶν αἰσχύνην ὑμῖν παρέχει.",Anger
"Οὐχ ὡς καταισχύνων ὑμᾶς ταῦτα γράφω, ἀλλὰ νουθετῶν ὡς τέκνα ἀγαπητά μου.",Trust
"Οὐ πρὸς ἐντροπὴν ὑμῶν γράφω ταῦτα, ἀλλὰ νουθετῶν ὡς τέκνα μου ἀγαπητά.",Trust
"Πᾶσαν αἰσχύνην ἀπολέσαντες, ἑαυτοὺς παρέδωκαν τῇ ἀκολασίᾳ, πᾶσαν ἀκαθαρσίαν μετὰ ἀπλήστου ἐπιθυμίας ἐπιτελοῦντες.",Disgust
"Ὅταν ἔλθω πάλιν, δέδοικα μή με ταπεινώσῃ ὁ Θεός μου ἐν ὑμῖν, διὰ τὸ δεῖν με πενθεῖν ἐπὶ πολλοῖς τοῖς προημαρτηκόσιν ἐν ἀκαθαρσίᾳ καὶ πορνείᾳ καὶ ἀσελγείᾳ, μὴ μετανοήσασιν ἐπὶ τοῖς ἔργοις οἷς ἔπραξαν.",Anticipation
"Πολὺ δὲ θέλω ἵνα μὴ ὅταν πάλιν ἔλθω πρὸς ὑμᾶς, γένωμαι ἐν λύπῃ ὑπὸ τοῦ Θεοῦ μου, βλέπων τοὺς πολλοὺς ἐν ὑμῖν τοὺς ἔτι ἐμμένοντας ἐν ἀκαθαρσίᾳ καὶ πορνείᾳ καὶ ἀσελγείᾳ, μὴ μετανοήσαντας ἀπὸ τούτων.",Anticipation
"Ὁ δὲ Ἰωσὴφ δίκαιος ὢν ἔγνω κρύφα ἀπολῦσαι τὴν μνηστήν, ἵνα μὴ δημοσίᾳ αὐτὴν αἰσχύνῃ.",Trust
"Ὁ δὲ Ἰωσὴφ, ἀνὴρ ὢν δίκαιος, ἔκρινεν κρυφῇ ἀπολῦσαι αὐτήν, μὴ βουλόμενος αὐτὴν ἐν τῷ φανερῷ καταισχῦναι.",Trust
"Ἀδύνατον γάρ ἐστιν τοὺς ἀπὸ τῆς πίστεως βαθέως ἀποστάντας πάλιν εἰς μετάνοιαν ἀνανεοῦν, ὡς τὸν υἱὸν τοῦ Θεοῦ ἑαυτοῖς ἀνασταυροῦντας καὶ εἰς κοινὸν ὀνειδισμὸν ἐκθέτοντας.",Disgust
"Ἐδέξαντο λοιδορίας τε καὶ κακοπαθίας ἐν μέσῳ τοῦ λαοῦ, καὶ τὸ βάρος τῶν ἀδελφῶν συνεβάστασαν, τοῖς αὐτοῖς πειρασμοῖς περιπεσόντων.",Sadness
"Ἡ κακοπάθεια ἡ ἐπελθοῦσα ὑμῖν διπλῆ ἦν, ὅπου τε γὰρ φανερῶς ὀνειδισμοὺς καὶ θλίψεις ὑπεμείνατε, ὅπου τε καὶ κοινωνοὶ ἐγένεσθε τῶν ὁμοίως πασχόντων.",Sadness
"Βλέπετε, ἐν καιρῷ ᾧ οὐ προσδοκᾶτε, ἥξω ὥσπερ κλέπτης. Μακάριος ὁ γρηγορῶν καὶ εὑρισκόμενος ἕτοιμος, ἵνα μὴ αἰσχυνθῇ ἐνώπιον πάντων καὶ φανερωθῇ ἡ γύμνωσις αὐτοῦ.",Fear
"Ἐγὼ γὰρ ἔρχομαι ἄφνω. Μακάριοι δὲ οἱ γρηγοροῦντες καὶ τηροῦντες τὴν ἑαυτῶν ψυχήν, ἵνα μὴ γυμνοὶ ὀφθῶσιν καὶ καταισχυνθῶσιν ἐνώπιον πάντων.",Fear
"Κἂν ἡ ἐπιστολή μου λύπην ὑμῖν πρόσκαιρον ἐνήνεγκεν, οὐ μεταμέλομαι· καὶ γὰρ ἐπὶ βραχὺ ἐμεταμελήθην, ὅτε ἔγνων τὴν ἐξ αὐτῆς λύπην, ἀλλὰ νῦν τοῦτο παρελήλυθεν.",Sadness
"Οὐ γὰρ ἔχω μεταμέλειαν περὶ τῆς ἀποστολῆς τῆς ἐπιστολῆς, εἰ καὶ λύπην ὑμῖν ἐνεποίησεν· εἰ γὰρ καὶ πρὸς καιρὸν μετεμελήθην, οὐχ ὅτι ἔγραψα, ἀλλ' ὅτι κατενόησα ὑμᾶς δι' αὐτῆς πρὸς ὀλίγον τεθλιμμένους.",Sadness
"Ἡ γὰρ ἀπὸ θεοῦ λύπη φέρει μετάνοιαν γνήσιον, ἧς τὸ τέλος σωτηρία ἐστὶν ἀσφαλὴς οὐδεμίαν μεταμέλειαν ἔχουσα.",Anticipation
"Ἡ ἐκ θεοῦ λύπη ποιεῖ ἐπιστροφὴν καρδίας ἀληθῆ, ἥτις οὐκ ἔχει μεταμέλειαν, πρὸς σωτηρίαν ἀΐδιον φέρουσα.",Anticipation
"Τῆς δεήσεως αὐτοῦ συντελεσθείσης, ἐπανῆλθεν πρὸς τοὺς μαθητάς, καὶ εὗρεν αὐτοὺς ὕπνῳ βαρεῖ κατεχομένους διὰ τὴν περισσὴν λύπην.",Sadness
"Παυσάμενος τῆς προσευχῆς ἦλθεν πρὸς τοὺς μαθητάς, εὑρὼν αὐτοὺς καθεύδοντας βαρέως, ὑπὸ τῆς πολλῆς λύπης βεβαρημένους.",Sadness
"Χαίρω νῦν, οὐ διὰ τὴν λύπην ὑμῶν, ἀλλ' ὅτι ἡ λύπη ὑμῶν ἤγαγεν ὑμᾶς εἰς μετάνοιαν.",Sadness
"Χαίρω νῦν σφόδρα, οὐχ ὅτι ἐλυπήθητε, ἀλλ᾽ ὅτι ἐλυπήθητε εἰς μετάνοιαν.",Sadness
"Γενομένης δὲ αὐτῷ σκυθρωπῆς τῆς ὄψεως ἐπὶ τῷ ῥήματι, ἀπῆλθεν περίλυπος, οὐ γὰρ ἐδύνατο ἀπολιπεῖν τὰ πολλὰ αὐτοῦ ὑπάρχοντα.",Sadness
"Ἡ δοθεῖσα ἐντολὴ ἐλύπησεν αὐτὸν σφόδρα, καὶ ἀπεχώρησεν μετὰ λύπης μεγάλης, πολλὰ γὰρ κτήματα ὑπῆρχεν αὐτῷ.",Sadness
"φειδόμενος ὑμῶν, βραχέως μόνον περὶ τοῦ λυπήσαντος ἐρῶ, οὐχ ὡς ἐπὶ τῇ ἐμῇ θλίψει διατρίβων.",Sadness
"Εἴ τις λύπην παρέσχεν, οὐ γὰρ περὶ τῆς ἐμῆς θλίψεως ὁ λόγος ἔστιν οὗτος, ἀλλ' ἵνα μὴ ἐπιθῶ βάρος ὑμῖν πᾶσιν.",Sadness
"Καὶ περιβλεψάμενος αὐτοὺς μετὰ ὀργῆς καὶ λύπης καὶ ὀδύνης ἐπὶ τῇ πωρώσει τῆς καρδίας αὐτῶν, πρὶν ἢ στραφῆναι καὶ λαλῆσαι τῷ ἀνδρί.",Anger
"Καὶ ἐπεῖδεν αὐτούς, ἐκκαιόμενος θυμῷ καὶ κατεχόμενος λύπῃ βαθείᾳ ἐπὶ τῇ ἀπείθειᾳ τῆς καρδίας αὐτῶν, ἔπειτα ἐλάλησεν τῷ ἀνδρί.",Anger
"Τότε ἀνεκοινώσατο αὐτοῖς, λέγων ὅτι ἡ ψυχὴ αὐτοῦ κατεβαρήθη ὑπὸ λύπης τοσαύτης ὥστε ἔγγιστα εἶναι τῷ θανάτῳ.",Sadness
Ἰδὼν δὲ αὐτοὺς καὶ ἀναστενάξας ἔφη ὅτι ἡ ψυχὴ αὐτοῦ τοιαύτῃ ἀθυμίᾳ συνείχετο ὥστε δοκεῖν αὐτῷ ἤδη ἀποθνῄσκειν.,Sadness
"Διὰ τοῦτο οὐδὲν πλέον ἡγησάμην ἢ αὐτὸν πέμψαι, ἐλπίζων διὰ τῆς αὐτοῦ ἐπανόδου πάλιν χαρὰν ὑμῖν γενέσθαι καὶ οὕτως ἐμὲ τῆς μερίμνης ἀπαλλαγῆναι.",Anticipation
"Τοῦτο γὰρ μάλιστα ἔσπευδον, ἵνα ὑμεῖς τε πάλιν αὐτὸν ἰδόντες εὐφρανθῆτε κἀγὼ ἀποφορτισθῶ.",Anticipation
Καὶ πόνος σφοδρὸς διασχίσει τὰ σπλάγχνα σου.,Sadness
Σὺ περιεχθήσῃ ὑπὸ ὀδύνης βαθείας τῆς ψυχῆς.,Sadness
"Ἐν τοιούτοις γὰρ διατρίβοντος τοῦ δικαίου, ἡ ἀγαθὴ αὐτοῦ ψυχὴ καθ' ἑκάστην ἡμέραν ἐταλαιπωρεῖτο ὑπὸ τῶν ἀθέμιτων πράξεων ἃς ἀεὶ παρετήρει καὶ ἤκουεν.",Disgust
"Ἐν δὲ τοῖς ἀκούουσιν ὁ λόγος εἰσελθὼν βαθέως ἐκίνησεν τὰς καρδίας αὐτῶν, ὥστε ἐπιστραφέντας πρὸς Πέτρον καὶ τοὺς ἀποστόλους τοὺς σὺν αὐτῷ προσφωνῆσαι.",Sadness
"Ἀκούσαντες οὖν τὸν λόγον, συνετρίβησαν τὴν καρδίαν, καὶ προσεφώνησαν τῷ Πέτρῳ καὶ τοῖς ἄλλοις ἀποστόλοις.",Sadness
"Ὑπολαβὼν δὲ ὁ Παῦλος ἔφη, ""Τί ἔτι κλαίετε; ἡ γὰρ θλῖψις ὑμῶν καταβάλλει τὴν ἐμὴν γνώμην.""",Sadness
"Εἶπεν δὲ ὁ Παῦλος, ""Τί ἔτι μένετε κλαίοντες; Τοῦτο γὰρ τὸ βαθὺ πένθος ὑμῶν συνθλίβει μου τὴν καρδίαν.""",Sadness
"Κατέλαβεν αὐτὸν ἀγωνία σφοδρά, ὥστε προσεύχεσθαι αὐτὸν πολὺ ἐκτενέστερον.",Fear
"Ὅτε ἀγωνία μεγάλη κατέλαβεν τὴν ψυχὴν αὐτοῦ, αἱ προσευχαὶ αὐτοῦ ἐγένοντο ἐκτενέστεραι.",Fear
"Ἐξελθὼν δὲ ἔξω, κατέπεσεν κλαίων πικρῶς.",Sadness
"Ἐξελθόντι αὐτῷ ἐπέπεσεν λύπη τις πικρὰ καὶ σφοδρά, καὶ ἔκλαυσεν πικρῶς.",Sadness
"διδ μᾶλλον δέ, αὐτῷ χαρίσασθε καὶ παρακαλέσατε, μή πως κατακλυσθῇ ἢ ἀπόληται ὑπὸ τῆς περισσῆς λύπης.",Fear
"Τοιγαροῦν ἀλλὰ μᾶλλον αὐτῷ χάριν παρέχετε καὶ παρηγορεῖτε, ἵνα μὴ ὁ ἄνθρωπος οὗτος ὑπὸ τῆς ὑπερβαλλούσης θλίψεως συντριβῇ.",Fear
"Ἐπὶ τῷ λόγῳ τούτῳ σκυθρωπιάσας ὁ ἄνθρωπος ἀπῆλθεν βαρυνόμενος τῇ ψυχῇ, μὴ θέλων ἀποχωρισθῆναι τῶν πολλῶν αὐτοῦ κτημάτων.",Sadness
"Κατηφὴς γενόμενος τῇ ψυχῇ ἐπὶ τῷ λόγῳ, ἀπῆλθεν περίλυπος, οὐ γὰρ ἠνέσχετο ἀποβαλεῖν τὰ πολλὰ αὐτοῦ κτήματα.",Sadness
Ἡ ὑμετέρα πίστις ἡ εἰς τὸ ὄνομά μου οὕτως ἐστὶν ἀμετακίνητος ὥστε δύνασθαι ὑμᾶς πάσας τὰς θλίψεις ὑπομένειν ἀσαλεύτως.,Trust
"Ἀπεδείξασθε οὐκ ὀλίγην ὑπομονήν, πάθη ὑπὲρ ἐμοῦ ὑπομείναντες καὶ μὴ ἐκκαμόντες.",Trust
"Συνέξουσιν γὰρ τοὺς ἀνθρώπους φόβος μέγας καὶ προσδοκία τῶν δεινῶν τῶν ἐρχομένων τῷ κόσμῳ, ὥστε τὰς καρδίας αὐτῶν μαραίνεσθαι.",Fear
"Φόβος τοσοῦτος καταλήψεται τοὺς κατοικοῦντας τὴν γῆν καὶ προσδοκία τῶν ἐπικειμένων τῇ οἰκουμένῃ θλίψεων, ὥστε ἀπογνῶναι αὐτοὺς εἰς τέλος.",Fear
"Ἐσπλαγχνίσθη ἐπὶ τὸ πλῆθος τὸ πολὺ τῶν ἀνθρώπων, θεωρῶν αὐτοὺς ταλαιπωρουμένους καὶ ἀπολωλότας, ὡς πρόβατα μὴ ἔχοντα ποιμένα.",Sadness
"Ἰδὼν δὲ τὸ πλῆθος τῶν ἀνθρώπων, ἐσπλαγχνίσθη ἐπ' αὐτούς, ὅτι ἦσαν πλανώμενοι καὶ διεσκορπισμένοι ὡς πρόβατα μὴ ἔχοντα ποιμένα.",Sadness
"Καίτοι γε ὁ θεός, ἅτε δὴ τοὺς ταπεινοὺς ἀεὶ ἐγείρων, ἡμῖν παράκλησιν ἔδωκεν ἐλθόντος Τίτου.",Sadness
"Ἀλλὰ παράκλησις οὐκ ὀλίγη ἡμῖν ἐγένετο διὰ τοῦ ἐλθεῖν Τίτον, ὅτι ὁ Θεὸς, ὁ παραμυθούμενος τοὺς ταπεινοὺς, αὐτὸς ἡμῖν τὴν τοιαύτην ἀνάψυξιν παρέσχεν.",Sadness
"Σὺ ὁ βδελυσσόμενος τὰ εἴδωλα, οὐχὶ ὅμως κοινοῖς τὰ ἅγια;",Disgust
"Ἡ λίμνη ἡ καιομένη πυρὶ καὶ θείῳ, ὅ ἐστιν ὁ δεύτερος θάνατος, ἔσται ὁ κλῆρος τῶν δειλῶν καὶ ἀπίστων καὶ μιαρῶν καὶ φονέων καὶ πόρνων καὶ φαρμάκων καὶ εἰδωλολατρῶν καὶ πάντων τῶν ἀπατώντων.",Disgust
Πᾶν τὸ ἐν ἀνθρώποις ὑψηλὸν βδέλυγμα τῷ θεῷ ἐστιν.,Disgust
"Εἰς αὐτὴν οὐ μὴ εἰσέλθῃ οὐδὲν κοινὸν οὐδὲ ὁ ποιῶν βδέλυγμα οὐδὲ ὁ ψευδόμενος, ἀλλὰ μόνον οἱ ἐν τῇ βίβλῳ τῆς ζωῆς τοῦ Ἀρνίου ἐγγεγραμμένοι.",Disgust
"Οἵτινες βδελυκτοί τε καὶ ἀπειθεῖς εἰσίν, πρὸς πᾶν δὲ ἔργον ἀγαθὸν ἀχρεῖοι καθιστάμενοι, λέγουσιν μὲν τὸν Θεὸν γινώσκειν, τῇ δὲ πράξει αὐτῶν ἀπαρνοῦνται αὐτόν.",Disgust
"ὃς ἂν προκρίνῃ τοὺς γονεῖς ἔμπροσθεν ἐμοῦ, οὐκ ἔστιν τῶν ἐμῶν.",Trust
"Οἱ τιμῶντες πατέρα ἢ μητέρα μᾶλλον ἐμοῦ, οὐκ εὔθετοί εἰσιν εἰς τὴν διακονίαν μου.",Trust
"ὦ ἀσύνετοι, πῶς οὐ συνίετε ὅτι ὁ τὰ τοῦ κόσμου φρονῶν ἐχθρὸς τοῦ Θεοῦ γίνεται;",Disgust
"Περὶ δὲ τῆς ἀγάπης ἣν ἔχετε πρὸς ἀλλήλους ὡς ἀδελφοί, οὐδὲν δοκεῖ μοι γράφειν ὑμῖν, διότι ὑμεῖς ἤδη ὑπ' αὐτοῦ τοῦ Θεοῦ ἐδιδάχθητε πῶς δεῖ ἀγαπᾶν ἀλλήλους.",Trust
Οὐκ ἔτι μοι προσήκει γράφειν ὑμῖν περὶ τῆς πρὸς ἀλλήλους ἀγάπης ὑμῶν· αὐτὸς γὰρ ὁ Θεὸς πεπαίδευκεν ὑμᾶς εἰς τὸ ἀγαπᾶν ἀλλήλους.,Trust
Ἐπειδὴ δὲ ἐφάνη ἡ πολλὴ χάρις καὶ φιλανθρωπία τοῦ θεοῦ καὶ σωτῆρος ἡμῶν.,Joy
Ἀλλὰ ὁ σωτὴρ ἡμῶν Θεὸς τότε ἐπέδειξεν τὴν ἄμετρον αὐτοῦ χρηστότητα καὶ τὴν πρὸς πάντας ἀνθρώπους ἀγάπην.,Joy
"Ἔσται γὰρ καιρὸς ἐν ᾧ οἱ ἄνθρωποι ἔσονται φίλαυτοι καὶ φιλάργυροι, ἀλαζόνες τε καὶ βλάσφημοι, ἀπειθεῖς γονεῦσιν, ἀχάριστοι, ἀνόσιοι.",Disgust
"Οὗτοί εἰσιν οἱ ἐν δόλῳ καὶ ἀσελγείᾳ ζῶντες, ἀλαζόνες καὶ ὑπερήφανοι, φιλήδονοι μᾶλλον ἢ φιλόθεοι.",Disgust
"Εἰσὶν ἀστόργοι, ἀσπόνδοι, βλάσφημοι, πάντως ἀκρατεῖς, ἀνήμεροι, καὶ ἀφιλάγαθοι.",Disgust
τῷ υἱῷ τῷ ἀγαπητῷ ἐδόθη πᾶσα ἐξουσία ὑπὸ τοῦ πατρός.,Trust
Διὰ τὴν ὑπερβάλλουσαν ἀγάπην ὁ Πατὴρ ἐχαρίσατο τῷ Υἱῷ τὴν κυριότητα τῶν πάντων.,Trust
Ἡμῖν δέδοται ἀγαπᾶν διὰ τὸ αὐτὸν πρότερον ἡμᾶς ἀγαπῆσαι.,Trust
"Ἡ ἀφορμὴ τῆς ἀγάπης ἡμῶν ἐν τούτῳ ἐστίν, ὅτι αὐτὸς προηγάπησεν ἡμᾶς.",Trust
Ἡ ἀγάπη μένει ἀτελεύτητος καὶ ἄφθαρτος.,Trust
Οὐδὲν δύναται κατὰ τῆς ἀγάπης.,Trust
"Ἰδοὺ ὁ παῖς μου, ὃν ἐξελεξάμην, ὁ ἀγαπητός μου, εἰς ὃν εὐδόκησα.",Joy
"Ἰδοὺ, χαρὰ μεγάλη καὶ εὐδοκία πολλὴ τῷ πνεύματί μού ἐστιν ἐν τούτῳ τῷ ἐκλεκτῷ, τῷ παιδί μου τῷ ἀγαπητῷ.",Joy
"Προσποιοῦνται μὲν ὑμᾶς σφόδρα ζηλοῦν, ἀλλὰ ὁ σκοπὸς αὐτῶν ἐστιν ἵνα ὑμᾶς ἀποσπάσωσιν ἀπὸ τῶν ἄλλων καὶ μόνον αὐτοῖς προσκολληθῆτε.",Disgust
καὶ γὰρ μαρτυρῶ αὐτοῖς ὅτι ζῆλον ἔχουσιν πλεῖστον εἰς Θεόν.,Sadness
Μαρτυρῶ γὰρ περὶ αὐτῶν ὅτι οὐκ ἀμφίβολος αὐτοῖς ἐστιν ἡ ἔνθερμος πρὸς τὸν Θεὸν εὐσέβεια.,Sadness
Ὑπερεπερισσεύθην τῇ χαρᾷ ἐπὶ τῇ ἀκοῇ τοῦ πάνυ ὑμῶν πόθου καὶ τῆς ὑμῶν λύπης καὶ τῆς ὑμῶν σπουδῆς τῆς ὑπὲρ ἐμοῦ.,Joy
"Ἀπαγγείλαντος αὐτοῦ ἡμῖν τὴν ὑμῶν ἐπιπόθησιν τὴν εἰς ἐμέ, καὶ τὴν λύπην ὑμῶν καὶ τὸν ζῆλον τὸν ὑπὲρ ἐμοῦ, ἡ χαρὰ μου ὑπερβολῇ ἐπλεόνασεν.",Joy
"Ὡς γὰρ ἡ χάρις τοῦ θεοῦ περισσεύει ἐν ὑμῖν, οὗτοι μετὰ πολλῆς δεήσεως ὑπὲρ ὑμῶν προσεύξονται, ἐπιποθοῦντες σφόδρα τὴν παρουσίαν ὑμῶν.",Joy
"Ἐκ τῆς ὑπερβαλούσης χάριτος τοῦ θεοῦ τῆς εἰς ὑμᾶς, καὶ αὐτοὶ μετὰ σπουδῆς ἐπιποθήσουσιν ὑμᾶς καὶ δεήσεις ποιήσουσιν ὑπὲρ ὑμῶν.",Joy
"Τοσαύτης γὰρ οὔσης τῆς πρὸς ὑμᾶς ἀγάπης ἡμῶν, μετὰ χαρᾶς οὐ μόνον τὸν λόγον τοῦ θεοῦ ἀλλὰ καὶ τὰς ψυχὰς ἡμῶν ὑμῖν μετεδώκαμεν, διότι ὄντως ἀγαπητοὶ ἡμῖν ἦτε.",Joy
"Ἡ γὰρ ἀγάπη ἡμῶν εἰς ὑμᾶς τοσαύτη ἐγένετο ὥστε εὐδοκοῦμεν μεταδοῦναι ὑμῖν οὐ μόνον τὸ τοῦ θεοῦ εὐαγγέλιον ἀλλὰ καὶ τὰς ἑαυτῶν ψυχάς, διότι ἀγαπητοὶ ἡμῖν ἐγένεσθε σφόδρα.",Joy
"Παρακαλῶ ὑμᾶς, ἀγαπητοί μου, ἡ χαρά μου καὶ ὁ στέφανός μου, στήκετε ἐν Κυρίῳ.",Joy
"Ἀγαπητοί μου καὶ ἐπιπόθητοι, ἀδελφοί, ὑμεῖς γάρ ἐστε ἡ ἐμὴ εὐφροσύνη καὶ καύχημα. διὰ τοῦτο παρακαλῶ ὑμᾶς, ἑδραίους εἶναι ἐν τῇ πίστει τοῦ Κυρίου, ἀγαπητοί.",Joy
"Σαμαρίτης δέ τις πορευόμενος, εἶδεν ἄνθρωπον ἐν ἀνάγκῃ ὄντα, καὶ ἰδὼν αὐτὸν οὕτως, παραχρῆμα ἐσπλαγχνίσθη.",Joy
"Πορευομένου δὲ Σαμαρίτου τινὸς καθ᾽ ὁδόν, συνέβη αὐτῷ συντυχεῖν τῷ ἀνθρώπῳ, ὃν ἰδὼν αὐτὸς εὐθὺς σφόδρα ἐσπλαγχνίσθη.",Joy
