text,valence_score
αἱ γὰρ διδασκαλίαι αὐτοῦ εἰσιν δίκαιαι καὶ φέρουσαι ζωὴν τοῖς ἀκούουσιν.,0.5
ἡ δὲ πόλις εὐνομεῖται καὶ ἔχει εἰρήνην πολλὴν καὶ πλούσιον βίον.,0.5
"ὁ νόμος αὐτῶν ἦν δίκαιος καὶ ἀληθινὸς, ὁδηγῶν εἰς τὰ ἀγαθά.",0.5
"Οἱ Ἰσραηλῖται, οἳ μόνοι τῶν ἐθνῶν ὑπὸ τοῦ Θεοῦ προετιμήθησαν, ἐκληρονόμησαν τὴν υἱοθεσίαν, τὴν δόξαν αὐτοῦ, τὰς ἱερὰς διαθήκας, τὸν νόμον, τὴν τεταγμένην λατρείαν, καὶ πάσας τὰς ἀπὸ Θεοῦ ἐπαγγελίας.",0.5
"Οὗτοί εἰσιν οἱ Ἰσραηλῖται, οὓς ὁ Θεὸς ἐτίμησεν δωρεαῖς, τῇ τε υἱοθεσίᾳ καὶ τῇ δόξῃ αὐτοῦ, καὶ ταῖς ἱεραῖς διαθήκαις, καὶ τῷ θείῳ νόμῳ, καὶ τῇ λατρείᾳ, καὶ ταῖς ἀφθόνοις ἐπαγγελίαις αὐτοῦ.",0.5
"καίπερ πολλῶν ὄντων τῶν κωλυμάτων, ὀλίγη τις προκοπὴ γέγονεν.",0.125
"ἀμυδρὸν φῶς ἐφάνη ἐν τῷ σκότει, οὐχ ἱκανὸν δὲ πρὸς πλήρη ὁδόν.",0.125
"πολλοὶ μὲν ἐζήτησαν ἀρετήν, ὀλίγοι δὲ αὐτῆς ἐπέτυχον πλήρως.",0.125
"ἡμέρα ἐγένετο μετὰ τὸν χειμῶνα, ἔτι δὲ ψυχρὸν ἦν τὸ πνεῦμα.",0.125
"ὁ δῆμος ἐψηφίσατο τὰς ἀποφάσεις, ἔχουσας ἔν τινι μέτρῳ τὸ συμφέρον.",0.125
"ἐπὶ πολὺ ἔκοπιάσαμεν, καὶ ἔγνωμεν τινὰς τῶν ἀληθειῶν.",0.125
"Τοῖς μὲν γὰρ ἡμῶν ὁ λόγος ἐστὶν ὀσμὴ θανάτου εἰς θάνατον, τοῖς δὲ ὀσμὴ ζωῆς εἰς ζωὴν αἰώνιον. Καὶ πρὸς ταῦτα τίς ἱκανός;",0.125
"Τοῖς μὲν γὰρ ἡ ἐνέργεια αὐτῆς ἐστιν εἰς ὄλεθρον, ἄγουσα ἐκ θανάτου εἰς ἀπώλειαν, τοῖς δὲ εἰς ζωὴν αἰώνιον, φέρουσα ἐκ ζωῆς εἰς τελείαν ὕπαρξιν· καὶ πρὸς τοιαύτην διακονίαν οὕτως βαρεῖαν καὶ σπουδαίαν, τίς ἡμῶν ἱκανὸς ἔσται;",0.125
"Οὐ ῥᾳδία ἐστὶν ἡ ὁδὸς ἡμῶν, ἀλλὰ πολλῶν κόπων πλήρης.",-0.375
Οἱ λόγοι αὐτῶν κενοὶ ἦσαν καὶ οὐκ ἔφερον καρπόν τινα.,-0.375
"Ἐὰν μὴ ἀκούσητε, οὐκ ἔσται ὑμῖν εἰρήνη.",-0.375
Πολλοὶ πειρασμοὶ συμβαίνουσιν ἐν τῷ βίῳ τούτῳ.,-0.375
"Μάταιός ἐστιν ἡ ἐλπὶς ἡ ἐν ἀνθρώποις, οὐ γὰρ σώζει.",-0.375
Ἄνευ φωτὸς οὐδεὶς δύναται ὁρᾶν τὴν ἀλήθειαν.,-0.375
"Οὐ διὰ πίστεως ἔστιν ἡ ζωὴ ἡ ἐκ νόμου, ἀλλὰ διὰ τοῦ ποιεῖν πάντα τὰ τοῦ νόμου.",-0.375
"Ὁ νόμος οὐκ ἔστιν ἐκ πίστεως, ἀλλὰ τὸ ποιεῖν πάντα τὰ γεγραμμένα αὐτοῦ ζητεῖ εἰς τὸ ζῆν.",-0.375
"ὁ γὰρ Κύριος μεγάλην χάριν ἐχαρίσατο ἡμῖν, ὥστε ἀγαλλιᾶσθαι τὰς καρδίας ἡμῶν καὶ παρρησιάζεσθαι ἐν πάσῃ σοφίᾳ.",0.75
"πᾶσα ἡ ἐκκλησία σὺν πολλῇ χαρᾷ ἀναμένει τὴν ἔλευσιν τοῦ Σωτῆρος, πεπληρωμένη ἐλπίδος διὰ τοῦ πνεύματος.",0.75
"οἱ μάρτυρες αὐτοῦ ἐν δυνάμει τοῦ Θεοῦ τὸν λόγον ἔλεγον πανταχοῦ, καὶ πολλοὶ ἐπίστευσαν εἰς τὸν Κύριον.",0.75
"εὐλογημένος ὁ Θεὸς ὁ δοὺς ἡμῖν πᾶσαν εὐλογίαν πνευματικὴν ἐν τοῖς οὐρανοῖς, ὅτι ἀγαθός ἐστιν ἀληθῶς.",0.75
"διὰ τῆς ὑπομονῆς αὐτῶν ἔσχον τὸν στεφανον τῆς ζωῆς, καὶ νῦν ἀγαλλιῶνται ἐν τῇ δόξῃ αὐτοῦ ἀδιαλείπτως.",0.75
"ἐν χαρᾷ μεγάλῃ ἐργάζονται εἰς τὸν ἀμπελῶνα Κυρίου, καὶ ὁ καρπὸς αὐτῶν περισσεύει εἰς αἰῶνας.",0.75
"οἱ πλείονες τῶν ἀδελφῶν, τῇ ἐν Κυρίῳ πίστει καὶ τοῖς ἐμοῖς δεσμοῖς θαρροῦντες, τὸν λόγον ἀφοβώτερον καὶ μετὰ πλείονος παρρησίας λαλοῦσιν.",0.75
Καὶ γὰρ διὰ τῶν δεσμῶν μου οἱ πλείονες τῶν ἀδελφῶν ἡμῶν ἐν Κυρίῳ πολὺ μᾶλλον πεποίθασιν τὸν λόγον λαλεῖν ἀδεῶς.,0.75
οὐ γὰρ ἔχει δύναμιν ἡ ἀνθρωπίνη σοφία πρὸς σωτηρίαν.,-0.375
πολλὰ γὰρ τὰ ἔργα τῆς σαρκὸς καὶ βαρέα ἐστίν.,-0.375
"ἐὰν μὴ μετανοήσητε, πάντες ὁμοίως ἀπολεῖσθε.",-0.375
μάταιον γὰρ τὸ ζητεῖν δικαιοσύνην ἐν ἀνομίᾳ.,-0.375
οὐχ εὑρίσκεται ἀλήθεια ἐν ταῖς πράξεσι τῶν ἀσεβῶν.,-0.375
χαλεπὸν γὰρ τὸ πορευθῆναι τὴν στενὴν ὁδόν.,-0.375
Φανερὸν γὰρ πᾶσιν ὅτι οὐδεὶς δικαιοῦται παρὰ τῷ θεῷ ἐξ ἔργων νόμου· ἀλλὰ μὴν ὁ δίκαιος ἐκ πίστεως ζήσεται.,-0.375
"Οὐδεὶς γὰρ ἀμφιβάλλει ὅτι οὐδεὶς ἀνθρώπων δικαιοῦται ἐνώπιον τοῦ θεοῦ ἐκ νόμου, ἀλλὰ ὁ δίκαιος ἐκ πίστεως μόνης ζήσεται.",-0.375
Εὐλογητὸς ὁ Θεὸς ὁ χαρισάμενός μοι τὴν σωτηρίαν τὴν αἰώνιον!,0.875
Ἡ νίκη ἐστὶν ἡμῖν καὶ χαρὰ πλήρης ἀπὸ τοῦ Κυρίου!,0.875
Πλήρης χαρᾶς ἐστιν ἡ ψυχή μου ἐν τῷ Σωτῆρί μου!,0.875
Μεγίστη ἐλπὶς πρόκειται ἡμῖν εἰς βασιλείαν οὐρανῶν!,0.875
Ἤδη τὸ φῶς τῆς ἀληθείας ἀνέτειλεν ἐπὶ πάσης τῆς γῆς!,0.875
Οὐδὲν δύναται ἡμᾶς χωρίσαι ἀπὸ τῆς ἀγάπης τῆς ἐν Χριστῷ Ἰησοῦ!,0.875
"Ἐμοὶ γὰρ ὁ Χριστὸς τὰ πάντα ἐν τῇ ζωῇ μου ἐστίν, ὅθεν καὶ τὸ ἀποθανεῖν μόνον κέρδος ἐστίν.",0.875
Ἐμοὶ γὰρ ὁ Χριστὸς ἡ ζωή ἐστιν καὶ τὸ εἶναι· διὸ καὶ ὁ θάνατος κέρδος μοι ἔσται περισσόν.,0.875
Οἱ ἀγαθὰ ποιήσαντες λήμψονται μισθὸν οὐράνιον.,0.5
Ἡ ἐλπὶς ἡμῶν βεβαία ἐστὶν ἐν Κυρίῳ.,0.5
Τῷ ταπεινῷ δίδωσιν χάριν ὁ Θεός.,0.5
Χαρᾶς πληροῦται ἡ ἐκκλησία διὰ τὴν ἀγάπην.,0.5
Οἱ διψῶντες ὕδωρ ζωῆς εὑρήσουσιν.,0.5
Ὁ Κύριος φρουρεῖ τοὺς ἀγαπῶντας αὐτόν.,0.5
"Διὰ τοῦτο, πάντες οἱ ἐκ πίστεως λαμβάνουσιν τὴν εὐλογίαν, καθὼς καὶ Ἀβραὰμ διὰ τῆς βεβαίας αὐτοῦ πίστεως ἔλαβεν.",0.5
"οὖν οἱ ἐκ πίστεως εὐλογοῦνται, καθὼς καὶ Ἀβραὰμ ὁ πατὴρ τῆς πίστεως εὐλογήθη.",0.5
Ἔχω ἐλπίδα ἀγαθὴν περὶ τῶν μελλόντων.,0.5
Εὐχαριστῶ τῷ Θεῷ διὰ τὴν εὐλογίαν ταύτην.,0.5
Ἡ εἰρήνη τοῦ Θεοῦ ἐν ταῖς καρδίαις ὑμῶν βραβευέτω.,0.5
Οὐκ ἀποκάμνω ποιῶν τὸ ἔργον τοῦ Κυρίου.,0.5
Προσέχω τοῖς λόγοις τῆς σοφίας διὰ τὸ ὄφελος.,0.5
Ἡ κοινωνία τῶν ἁγίων ἐνισχύει ἡμᾶς ἐν τῇ πίστει.,0.5
Οὗτοι γὰρ διὰ ἀγάπην ἀνυπόκριτον ἐπιγινώσκουσιν τὸ ἐμὲ κεῖσθαι εἰς διακονίαν τοῦ εὐαγγελίου.,0.5
"Οὗτοι, διὰ τὴν ἀληθῆ ἀγάπην, γινώσκουσιν ἀκριβῶς ὅτι κέκλημαι εἰς τὸ ἀγωνίζεσθαι ὑπὲρ τοῦ εὐαγγελίου.",0.5
Οὐδεὶς γὰρ ἄνθρωπος ἐκφεύγει τὰς λύπας τοῦ βίου τούτου.,-0.375
"Βαρεῖα γάρ μοι ἡ ἀνάγκη τοῦ πράγματος τούτου, οὐ δυνατὸς ὢν ἀπολῦσαι.",-0.375
Ἡ ἐλπὶς ἡμῶν ἐμαράνθη ὡς ἄνθος πεσόν.,-0.375
"Πολλὰ μὲν ἐπράξαμεν, μικρὰ δὲ ἐκέρδησαμεν ἀληθῶς.",-0.375
Διὰ παντὸς γὰρ ἡ ψυχή μου πενθεῖ ἐν τῇ σαρκί.,-0.375
Οὐδεμία γὰρ ἔξοδος φαίνεται πλὴν τῆς ὀδύνης τῆς παρούσης.,-0.375
"συνῆκα γὰρ ἀλήθειαν τινά, ὅτι καίπερ βουλομένῳ μοι τὸ καλὸν ἐργάζεσθαι, τὸ κακὸν ἀεὶ πρόκειται.",-0.375
"Μοὶ γὰρ διαπαντὸς ὁ ἀγὼν οὗτος πάρεστιν· ὅταν γὰρ θέλω τὸ καλὸν πράσσειν, τὸ κακὸν ἀεὶ πλησίον μοι κεῖται.",-0.375
οἱ ἄνθρωποι περιεπάτουν ἐν τῇ ἀγορᾷ.,0.0
ἡ οἰκία ἔχει δύο θύρας καὶ τέσσαρας τοίχους.,0.0
κατὰ συνήθειαν συνελέγοντο περὶ τὴν τρίτην ὥραν.,0.0
πορεύεσθε τὴν ὁδὸν ταύτην ἕως τῆς πόλεως.,0.0
πολλοὶ μαθηταὶ ἦσαν ἐκεῖ παρόντες.,0.0
ὁ πλοῦς ἦν ἤρεμος καὶ οὐδὲν συνέβη τὸ ἀσυνήθες.,0.0
"Ὑμεῖς τὸν αὐτὸν μέγαν ἀγῶνα ἀγωνίζεσθε, ὃν πάλαι με εἴδετε ὑπομένοντα καὶ ὃν νῦν ἀκούετε με ἔτι ἀγωνιζόμενον.",0.0
"Ὁ γὰρ ἀγὼν ὃν νῦν ἔχετε παραπλήσιός ἐστιν ἐκείνῳ ὃν εἴδετέ με ὑπομένοντα, καὶ περὶ οὗ ἀκούετε ἔτι ἐμοῦ λαλοῦντος.",0.0
"Οἱ μαθηταὶ τὴν διδαχὴν προθύμως ἐδέξαντο, πολλὴν χαρὰν φέροντες.",0.625
Ἡ τοῦ Θεοῦ πρόνοια ἡμᾶς ἐν πάσῃ ἀνάγκῃ περιέσωσεν.,0.625
Ἐν τῇ κοινωνίᾳ τῶν ἀδελφῶν εὑρίσκομεν δύναμιν καὶ παραμυθίαν.,0.625
"Ἀγγελία ἀγαθὴ περὶ τῆς ἐκκλησίας εἰς ἡμᾶς ἦλθεν, εὐφραίνουσα τὰς καρδίας.",0.625
Τὸ ἔργον τοῦ Κυρίου προχωρεῖ ἐν τοῖς ἔθνεσιν μετὰ δυνάμεως.,0.625
"Ἡ ἐλπὶς ἡμῶν ἐν τῷ Κυρίῳ βεβαία ἐστίν, φῶς παρέχουσα τῇ ψυχῇ.",0.625
"Ὡς δὲ παρεγενόμην εἰς Τρῳάδα, τοῦ εὐαγγελίσασθαι τὸν Χριστόν, ὁ Κύριος ἔδωκέν μοι θύραν μεγάλην εἰς διακονίαν.",0.625
"Ὡς δὲ παρεγενόμην εἰς Τρῳάδα, ἵνα διαγγείλω τὸν λόγον τοῦ Κυρίου, αὐτὸς ὁ Κύριος παρέσχεν μοι καιρὸν πλούσιον εἰς τὸ ἔργον.",0.625
Εὐχαριστῶ ὑμῖν ἐκ βαθέων ψυχῆς ὅτι μοι ἐδώκατε τὴν ἐλευθερίαν μου.,0.75
"Ὑμεῖς με ἐδέξασθε οὐχ ὡς ξένον, ἀλλ' ὡς ἀδελφὸν ἀγαπητόν, πάσης τιμῆς ἄξιον.",0.75
"Μετὰ πολλὰς θλίψεις, ὁ Κύριος ἀνέδειξεν τὴν χάριν αὐτοῦ ἐν ἡμῖν πλουσίως.",0.75
"Πόσῳ εὐφραίνομαι τῇ ἀληθείᾳ ἣν ἐδιδάχθην ὑπ' αὐτοῦ, φωτίσασαν τὴν καρδίαν μου!",0.75
"Οὐδείς ποτε ἄνθρωπος ἐλάλησεν οὕτως οὐδὲ ἐποίησεν τοιαῦτα θαύματα, ὡς οὗτος ὁ ἀνὴρ.",0.75
"Ἀληθῶς ἐσμεν μακάριοι, ὅτι ὁ θεὸς ἐπεσκέψατο τὸν λαὸν αὐτοῦ ἐν εἰρήνῃ καὶ χαρᾷ.",0.75
"Καίτοι γε ὑπομένοντος μου χαλεπὴν σωματικὴν θλίψιν, οὐκ ἐξουθενήσατέ με οὐδὲ ἀπεστράφητε τὸ πρόσωπον ὑμῶν ἀπ' ἐμοῦ, ἀλλὰ προσελάβεσθέ με ἐν τιμῇ πολλῇ ὡς ἄγγελον Θεοῦ, μᾶλλον δὲ ὡς αὐτὸν Χριστὸν Ἰησοῦν.",0.75
"Καίπερ ἔχων ἀσθένειαν βαρεῖαν ἐν τῇ σαρκί, οὐκ ἀπεδοκιμάσατέ με οὐδὲ κατεφρονήσατε, ἀλλὰ ἐδέξασθέ με μετὰ πάσης τιμῆς, ὡς ἄγγελον Θεοῦ, ἔτι δὲ μᾶλλον ὡς Χριστὸν Ἰησοῦν αὐτόν.",0.75
Καλῶς ποιεῖτε τηροῦντες τὰς ἐντολάς.,0.375
Ἔρχεται γὰρ καιρὸς ἀγαθὸς τοῖς πιστοῖς.,0.375
Ἡ χάρις τοῦ Κυρίου μεθ' ὑμῶν πάντων.,0.375
Ὁ λόγος τῆς ἀληθείας φωτίζει τὴν καρδίαν.,0.375
Ὁ γὰρ Θεὸς παρέχει δύναμιν τοῖς ἐπιζητοῦσιν.,0.375
Μένομεν ἐλπίδα ζωῆς αἰωνίου διὰ Χριστοῦ.,0.375
"Οὐ ψεύδομαι, ἀλλὰ ἀλήθειαν λαλῶ ἐν Κυρίῳ Ἰησοῦ, συμμαρτυρούσης μοι τῆς συνειδήσεώς μου καθαρᾶς ἐν Πνεύματι Ἁγίῳ.",0.375
"Λέγω ἐν Χριστῷ ἀλήθειαν, οὐ ψεύδομαι, συμμαρτυρούσης μοι τῆς συνειδήσεώς μου ἐν Πνεύματι Ἁγίῳ καθαρᾶς οὔσης.",0.375
"Πολλοὶ μὲν γὰρ ὑπέσχοντο βοήθειαν, ὀλίγοι δὲ ἐποίησαν ἔργον ἀγαθόν.",-0.375
Πολλάκις οἱ φίλοι ἐφάνησαν ψευδεῖς ἐν τῇ δοκιμασίᾳ τοῦ καιροῦ.,-0.375
"Ἡ ὁδὸς ἦν μακρὰ καὶ οἱ πόδες βαρύτατοι, οὐδὲ ἀνάπαυσις εὑρέθη.",-0.375
"Οὐκ ἔστιν εἰρήνη ἐν τῷ οἴκῳ τούτῳ, ἀλλὰ φιλονεικία καὶ κατάκρισις πολλάκις.",-0.375
"Ἡ καρδία μου ἀγνοεῖ τὰς ὁδοὺς τοῦ Θεοῦ, καὶ ὁ νοῦς μου ἀπορεῖ.",-0.375
"Ἡ ἀδικία αὐξάνει ἐν τῇ πόλει, καὶ οἱ πένητες στενάζουσι μὴ ἔχοντες βοήθειαν.",-0.375
"Ἡ ἁμαρτία γὰρ ἐκμεταλλευσαμένη τὴν δοθεῖσάν μοι ἐντολήν, αὐτὴν μετέτρεψεν εἰς ἀφορμὴν τοῦ διεγεῖραι ἐν ἐμοὶ πᾶσαν ἐπιθυμίαν ἀθέμιτον, ἐπεὶ δίχα νόμου ἀργὸς καὶ ἀδύνατος μένει.",-0.375
"Οὐ γὰρ ἐκώλυσέν με ἡ ἐντολή, ἀλλὰ μᾶλλον ἔδωκεν τῇ ἁμαρτίᾳ ἀφορμήν, ἵνα διὰ τῆς ἐντολῆς κατεργάσηται ἐν ἐμοὶ πᾶσαν ἐπιθυμίαν· χωρὶς γὰρ νόμου ἁμαρτία νεκρά ἐστιν.",-0.375
Ἡ γὰρ ἀρετὴ οὐ μόνον καλὴ ἀλλὰ καὶ συμφέρουσα τῇ ψυχῇ.,0.625
Οἱ ἄρχοντες δίκαιοι καὶ σοφοὶ τῷ δήμῳ εἰσὶν εὐλογία.,0.625
"Πάντα τὰ ἔργα σου, Κύριε, ἀληθινὰ καὶ πλούσια ἐν χάριτι.",0.625
Αὕτη ἡ βουλὴ ὀρθὴ καὶ πάνυ ὠφέλιμος τοῖς πᾶσιν.,0.625
Ὁ ἀγαθὸς δοῦλος πιστὸς καὶ ἐπιμελὴς ἐν παντὶ ἔργῳ αὐτοῦ.,0.625
Ἡ γὰρ εἰρήνη καὶ ἡ δικαιοσύνη ἐν τῇ πόλει φέρει εὐδαιμονίαν.,0.625
"Οὖν ὁ νόμος αὐτὸς ἅγιός ἐστιν, καὶ ἑκάστη ἐντολὴ αὐτοῦ ὁμοίως ἄμεμπτος καὶ δικαία καὶ χρήσιμος.",0.625
Ἐν ἁγιωσύνῃ καὶ δικαιοσύνῃ καὶ ἀγαθωσύνῃ ἔγκειται ὁ νόμος τοῦ θεοῦ καὶ αἱ ἐντολαὶ αὐτοῦ.,0.625
Ἡ ψυχή μου πλήρης ἐστὶν ὀδύνης καὶ στεναγμῶν.,-0.875
Πονηρία καὶ ἀνομία κυριεύουσι νῦν τῆς γῆς.,-0.875
Οὐδεμία ἐλπὶς ἡμῖν ὑπολείπεται ἐν τῇ συμφορᾷ ταύτῃ.,-0.875
Τὰ ἔργα τῆς σαρκὸς φέρουσι θάνατον καὶ ἀπώλειαν.,-0.875
"Καταλελειμμένοι ἐσμὲν ἐν τῷ σκότει, οὐδενὸς βοηθοῦντος.",-0.875
"Βαρεῖα κατάρα ἐπικεῖται ἡμῖν ἐξ ἀρχῆς, οὐκ ἀπαλλασσόμεθα.",-0.875
"Ἐπιθυμῶν μὲν τὸ ἀγαθὸν ποιῆσαι, ἀδυνατῶ τοῦτο ἐπιτελεῖν, ἀντὶ δὲ τούτου τὰ μὴ θέλω πράσσω.",-0.875
"Τὸ γὰρ ἀγαθὸν ἐπιθυμῶ ποιεῖν, ἀλλὰ συμβαίνει μοι ἀεὶ πράσσειν ἃ μισῶ καὶ φεύγειν βούλομαι.",-0.875
Μέριμνα βαρεῖά μοι ἐστιν περὶ τῆς ψυχῆς ὑμῶν.,-0.25
Οὐ ῥᾴδιον ἡμῖν ἐστιν ἡ ὁδὸς πρὸς τὴν ἀλήθειαν.,-0.25
Πολλὰ ἔτι δεῖ ὑμᾶς μαθεῖν πρὸ τῆς τελειότητος.,-0.25
Βάρος ἐστί μοι ἡ ἀπιστία τινων ἐν τῇ ἐκκλησίᾳ.,-0.25
Εἴθε μᾶλλον ἐπορεύεσθε ἐν ἀγάπῃ καὶ εἰρήνῃ.,-0.25
Ἡ ἀδικία αὕτη πολλαῖς δυσκολίαις περιέχει ἡμᾶς.,-0.25
"ὦ ἀγαπητοί μου, πάλιν ἀγωνίζομαι μέγαν ἀγῶνα ὑπὲρ ὑμῶν, ἕως οὗ μορφωθῇ Χριστὸς ἐν ὑμῖν καὶ φανερωθῇ ἐνεργῶς.",-0.25
"Τεκνία μου, σφοδρῶς πνευματικῶς ὠδίνω ὑπὲρ ὑμῶν, καὶ οὐ παύσομαι ἀγωνιζόμενος ἄχρι οὗ ὁ χαρακτὴρ τοῦ Χριστοῦ τελείως ἐν ὑμῖν διαμορφωθῇ.",-0.25
"Ἡ χάρις τοῦ Θεοῦ ἐπερίσσευσεν ἐν ἡμῖν, φέρουσα χαράν ἀνεκλάλητον.",0.75
Ἡ ἐλπὶς τῆς δόξης τοῦ Κυρίου πλήρης ἐστὶν πάντων τῶν πιστευόντων.,0.75
Πᾶσα ψυχὴ ἐν τῇ ἐκκλησίᾳ εὐλογεῖ τὸν Θεόν καὶ ζῇ ἐν εἰρήνῃ ἀληθινῇ.,0.75
Ὁ λόγος τοῦ Κυρίου ἐνεργεῖ δυνάμει ζωῆς καὶ φωτός ἐν τοῖς ἀκούουσιν αὐτόν.,0.75
"Νῦν δὲ τετελείωται τὸ μυστήριον, ὅπερ ἔκρυπτεν ὁ Θεὸς ἀπὸ τῶν αἰώνων.",0.75
Μεγάλη εὐφροσύνη ἐγένετο ἡμῖν ἐν τῷ κατανοῆσαι τὰς βουλὰς τοῦ Παντοκράτορος.,0.75
"Ὁ Θεὸς διὰ Χριστοῦ Ἰησοῦ προέθετο τὴν εὐλογίαν τοῦ Ἀβραὰμ φθάσαι εἰς πάντα τὰ ἔθνη, ἵνα οὕτως ἡμεῖς διὰ τῆς πίστεως λάβωμεν τὴν δωρεὰν τοῦ Ἁγίου Πνεύματος.",0.75
"Ὥσπερ γὰρ ἡ εὐλογία τοῦ Ἀβραὰμ νῦν ἐπὶ πάντα τὰ ἔθνη ἦλθεν, οὕτως καὶ ἡμεῖς διὰ πίστεως ἐν Χριστῷ Ἰησοῦ τὴν ἐπαγγελίαν τοῦ Πνεύματος λαμβάνομεν.",0.75
"Κἂν ἤλπιζον τὴν ὑμετέραν βοήθειαν, μόνος εὑρέθην.",-0.625
Ἡ ψυχή μου ταράσσεται ὑπὸ τῶν πολλῶν μεριμνῶν τοῦ αἰῶνος τούτου.,-0.625
"Μάτην κοπιῶμεν, καὶ ὁ κόπος ἡμῶν οὐδέν ἐστιν.",-0.625
Εἴθε μὴ ἐλάλησα τότε τοὺς λόγους ἐκείνους.,-0.625
"Οὐκ οἶδα τί οἴσει ἡ αὔριον, καὶ ἡ καρδία μου βαρύνεται.",-0.625
"Διὰ τί οὐ συνίετε τὸν πόνον μου, καίπερ φανερῶς δεικνυμένου;",-0.625
"Εἰ γὰρ ἐγὼ ὑμᾶς λυπῶ, τίς με εὐφρανεῖ, ὑμῶν ὄντων τῆς χαρᾶς μου, καὶ αὐτοὺς ὑμᾶς λυπήσας;",-0.625
"πᾶσα γὰρ ἡ ἐμὴ χαρὰ ἐκ τῆς ὑμετέρας εὐφροσύνης συμπληροῦται· εἰ οὖν ἐγὼ ὑμᾶς ἐλύπησα, οὐδεὶς ἄλλος δύναται ἀποκαταστῆσαί μοι τὴν χαρὰν εἰ μὴ ὑμεῖς οἱ λυπηθέντες ὑπ' ἐμοῦ.",-0.625
"Εὐχαριστοῦμεν τῷ Θεῷ διὰ τὴν ὑμῶν ἀγαθωσύνην, ἥτις πλήρης χάριτος καὶ εὐλογίας ἐστίν.",0.75
Ἡ ἀρχὴ τοῦ ἔργου τούτου προμηνύει μέγα εὐημερίαν καὶ πλουσίαν συγκομιδήν.,0.75
Πεποίθαμεν ἐν τῇ ἀγάπῃ ὑμῶν καὶ χαίρομεν ἐν τῇ κοινωνίᾳ τοῦ πνεύματος.,0.75
"Ἡ χάρις τοῦ Κυρίου ἐπιδείκνυται ἐν ἡμῖν, φέρουσα ἀγαλλίασιν καὶ ἀνανέωσιν παντός.",0.75
Ἡ ὑμῶν ἀρετὴ καὶ ἡ ἀκατάπαυστος πίστις φέρει καρποὺς δόξης καὶ ἀγαλλιάσεως εἰς πάντας.,0.75
"Νῦν εὐλογητὸς ὁ Θεός, ὅτι τὰ ἔργα ἡμῶν τετελείωνται ἐν δυνάμει καὶ χαρᾷ μεγάλῃ.",0.75
"Βεβαίως γινώσκω ὅτι παραμενῶ πρὸς ὑμᾶς ἅπαντας, διακονῶν εἰς τὴν ὑμῶν κατὰ πνεῦμα αὔξησιν καὶ πλουτίζων τὴν χαρὰν τὴν ἐκ τῆς πίστεως ὑμῶν.",0.75
Πέπεισμαι γὰρ ἐν Κυρίῳ ὅτι ἡ ἐπιδημία μου ἔτι πρὸς ὑμᾶς ἔσται πρὸς τὴν ὑμῶν προκοπὴν ἐν τῷ πνεύματι καὶ εἰς περισσείαν τῆς ἐν πίστει χαρᾶς.,0.75
Ἐπλήρωσεν τὴν ὀφειλὴν αὐτοῦ μετὰ προσοχῆς.,0.125
Ὁ θερισμὸς παρεῖχεν τὰ ἀρκοῦντα διὰ τὸν χειμῶνα.,0.125
Οἱ λόγοι τοῦ διδασκάλου ὡς ἐπὶ τὸ πολὺ ἐνοοῦντο.,0.125
Ἠδυνήθη πληρῶσαι τὸ ἔργον ἐν καιρῷ.,0.125
Αἱ ἀγαθαὶ πράξεις συχνάκις φέρουσιν τὸν ἴδιον μισθόν.,0.125
Ἡ πόλις τηρεῖ τινα τάξιν.,0.125
Ἡ δικαιοσύνη τοῦ Ἀβραὰμ ἐγένετο ἐκ τῆς ἀκλινοῦς αὐτοῦ πεποιθήσεως εἰς τὸν θεόν.,0.125
"Ἀβραὰμ γὰρ βεβαίως πιστεύσας τῷ Θεῷ, ἐλογίσθη αὐτῷ τοῦτο εἰς δικαιοσύνην.",0.125
πρέπει γὰρ ἰδεῖν τινα βελτίωσιν παρ’ αὐτῶν.,0.125
ἴσως ἐκ τούτου τοῦ κόπου ἀγαθὸν ἀποβήσεται.,0.125
"οὐ χαλεπὴ ἡ ὁδὸς ἦν, καὶ σῶοι ἤλθομεν.",0.125
καλὸν ἂν εἴη εἰ ταῦτα προσεῖχετε ἀκριβῶς.,0.125
νομίζω πάντα καλῶς τὰ πολλὰ προχωρεῖν.,0.125
"ἐὰν τηρήσωσιν τὸν λόγον, μικρὰν ἐλπίδα ἕξομεν.",0.125
"Τοῦτο γὰρ ἔγραψα ὑμῖν, ἵνα μὴ ἐλθὼν λύπην σχῶ ἀφ’ ὧν ἔδει με χαίρειν· πέποιθα γὰρ εἰς πάντας ὑμᾶς, ὅτι ἡ χάρα ἡ ἐμὴ καὶ ὑμῶν ἐστιν.",0.125
"Γράφω ὑμῖν ταῦτα, ἵνα μὴ ἐλθὼν σφόδρα λυπηθῶ ἐφ' ὑμῖν, ἀφ' ὧν ὀφείλω χαράν ἔχειν· πέποιθα γὰρ ὅτι ἡ ἐμὴ χαρὰ οὐκ ἔστιν ἄνευ τῆς ὑμετέρας.",0.125
"Οἱ μαθηταὶ εὐθαρσῶς ἐδέξαντο τὴν διδαχὴν, καὶ ἡ γνῶσις αὐτῶν ηὔξανεν.",0.375
"Ἡ πόλις ἐν εἰρήνῃ ἦν, καὶ ὁ λαὸς εὐημερεῖν ἤρχετο διὰ τὴν σοφίαν τῶν ἀρχόντων.",0.375
