text,valence_score
"πρῆξαι δ' ἔμπης οὔ τι δυνήσεαι, ἀλλ' ἀπὸ θυμοῦ",-0.5
"αἰεί τοι τὰ κάκ' ἐστὶ φίλα φρεσὶ μαντεύεσθαι,",-1.0
ἐξ ἑδέων σφοῦ πατρὸς ἐναντίον· οὐδέ τις ἔτλη,0.625
παῖδα φίλην· τοὶ δ' ὦκα θεῷ ἱερὴν ἑκατόμβην,1.0
εἰ δὴ ὁμοῦ πόλεμός τε δαμᾷ καὶ λοιμὸς Ἀχαιούς·,-0.125
καί σφωϊν δὸς ἄγειν· τὼ δ' αὐτὼ μάρτυροι ἔστων,-0.375
νώμησαν δ' ἄρα πᾶσιν ἐπαρξάμενοι δεπάεσσιν·,0.875
λεῖβε· νέοι δὲ παρ' αὐτὸν ἔχον πεμπώβολα χερσίν.,0.375
τιμὴν ἀρνύμενοι Μενελάῳ σοί τε κυνῶπα,-0.375
οὔτέ ποτ' εἰς ἀγορὴν πωλέσκετο κυδιάνειραν   ,-0.375
"ἀντιβίην, ἐπεὶ οὔ ποθ' ὁμοίης ἔμμορε τιμῆς",1.0
"εἰ γὰρ ἐγὼ λυπῶ ὑμᾶς, τίς ὁ εὐφραίνων με εἰ μὴ ὁ λυπούμενος ἐξ ὑμῶν;",-0.625
οὐδέ ποτ' ἐν Φθίῃ ἐριβώλακι βωτιανείρῃ,0.25
"εἴ ταρ ὅ γ’ εὐχωλῆς ἐπιμέμφεται ἠδ’ ἑκατόμβης,",-0.25
"Αὐτὰρ ἐπεὶ κατέδυ λαμπρὸν φάος ἠελίοιο,",0.0
"Κλῦθί μευ ἀργυρότοξ', ὃς Χρύσην ἀμφιβέβηκας",0.75
"καὶ λίην σε πάρος γ' οὔτ' εἴρομαι οὔτε μεταλλῶ,",0.0
"αὐτὰρ ἐπεί ῥ' εὔξαντο καὶ οὐλοχύτας προβάλοντο,",0.625
Ἔρχεσθον κλισίην Πηληϊάδεω Ἀχιλῆος·,-0.5
"ῥῖψε ποδὸς τετάγων ἀπὸ βηλοῦ θεσπεσίοιο,",-0.375
ὃς νῦν Ἀργείοισι πολύστονα κήδε' ἐφῆκεν.,0.25
ἦ ἵνα ὕβριν ἴδῃ Ἀγαμέμνονος Ἀτρεΐδαο;,-0.25
αἰδεῖσθαί θ' ἱερῆα καὶ ἀγλαὰ δέχθαι ἄποινα·,-0.125
οἳ δ' ὅτε δὴ λιμένος πολυβενθέος ἐντὸς ἵκοντο,-0.125
"ἕζετ’ ἔπειτ’ ἀπάνευθε νεῶν, μετὰ δ’ ἰὸν ἕηκε·",0.0
"ἔρχομ' ἔχων ἐπὶ νῆας, ἐπεί κε κάμω πολεμίζων.",-0.125
ἀλλὰ σὺ μὲν νῦν αὖτις ἀπόστιχε μή τι νοήσῃ,-0.625
"ἐν δ' ἐρέτας ἔκρινεν ἐείκοσιν, ἐς δ' ἑκατόμβην",0.5
"νῦν δ' εἶμι Φθίην δ', ἐπεὶ ἦ πολὺ φέρτερόν ἐστιν",0.5
οἳ δὲ πανημέριοι μολπῇ θεὸν ἱλάσκοντο,0.875
ὅ σφιν ἐὺ φρονέων ἀγορήσατο καὶ μετέειπεν·,0.75
"ἐκ δ' ἄγαγε κλισίης Βρισηΐδα καλλιπάρῃον,",-0.375
αὐτίκα κερτομίοισι Δία Κρονίωνα προσηύδα·,-0.25
εἰ δὴ σοὶ πᾶν ἔργον ὑπείξομαι ὅττί κεν εἴπῃς·,0.0
"ἕλκετο δ' ἐκ κολεοῖο μέγα ξίφος, ἦλθε δ' Ἀθήνη",0.0
ὅς κε θεοῖς ἐπιπείθηται μάλα τ' ἔκλυον αὐτοῦ.,0.75
"Οἳ μὲν ἔπειτ' ἀναβάντες ἐπέπλεον ὑγρὰ κέλευθα,",0.0
"ἀλλ' ὅ γε Ταλθύβιόν τε καὶ Εὐρυβάτην προσέειπε,   ",-0.5
πρὸς Τρώων· τῶν οὔ τι μετατρέπῃ οὐδ' ἀλεγίζεις·   ,-0.375
"πατρὶ φίλῳ ἐπίηρα φέρειν Διί, ὄφρα μὴ αὖτε",0.5
Αὐτὰρ ὃ μήνιε νηυσὶ παρήμενος ὠκυπόροισι,0.0
"αἴ κέν πως ἐθέλῃσιν ἐπὶ Τρώεσσιν ἀρῆξαι,",-0.125
"λίσσομ' Ἀχιλλῆϊ μεθέμεν χόλον, ὃς μέγα πᾶσιν",0.75
πατρὶ φίλῳ ἐν χερσὶ τίθει καί μιν προσέειπεν·,0.625
Ὣς τότε μὲν πρόπαν ἦμαρ ἐς ἠέλιον καταδύντα,0.0
Δαιμονίη αἰεὶ μὲν ὀΐεαι οὐδέ σε λήθω·,-0.5
"Ὣς φάτο· τὴν δ' οὔ τι προσέφη νεφεληγερέτα Ζεύς,",0.0
ἁζόμενοι Διὸς υἱὸν ἑκηβόλον Ἀπόλλωνα.,0.0
"εἰ μάλα καρτερός ἐσσι, θεός που σοὶ τό γ' ἔδωκεν·",-0.625
οὐδ’ ἀπέλυσε θύγατρα καὶ οὐκ ἀπεδέξατ’ ἄποινα·,-0.5
μηρούς τ' ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν   ,0.0
"οἵτινές εἰσιν Ἰσραηλῖται, ὧν ἡ υἱοθεσία καὶ ἡ δόξα καὶ αἱ διαθῆκαι καὶ ἡ νομοθεσία καὶ ἡ λατρεία καὶ αἱ ἐπαγγελίαι,",0.5
δὴ τότε κοιμήσαντο παρὰ πρυμνήσια νηός·,0.625
Μάντι κακῶν οὐ πώ ποτέ μοι τὸ κρήγυον εἶπας·,-1.0
"ὣς ἔχετ' ἐμπεφυυῖα, καὶ εἴρετο δεύτερον αὖτις·",-0.125
τίμησόν μοι υἱὸν ὃς ὠκυμορώτατος ἄλλων,0.25
μητρὶ φίλῃ ἐπίηρα φέρων λευκωλένῳ Ἥρῃ·,0.625
ἱστὸν ἐποιχομένην καὶ ἐμὸν λέχος ἀντιόωσαν·,-0.75
ἔχθιστος δέ μοί ἐσσι διοτρεφέων βασιλήων·,-1.0
πολλάκι γάρ σεο πατρὸς ἐνὶ μεγάροισιν ἄκουσα,0.125
διογενὴς Πηλῆος υἱὸς πόδας ὠκὺς Ἀχιλλεύς·,-0.375
οὐδ' ἀτελεύτητον ὅ τί κεν κεφαλῇ κατανεύσω.,0.25
"ἐν δ' ἐρέτας ἐπιτηδὲς ἀγείρομεν, ἐς δ' ἑκατόμβην",-0.125
"Μυρμιδόνων δ' ἐπί τε κλισίας καὶ νῆας ἱκέσθην,",-0.25
αὐτὰρ ὃ ἔγνω ᾗσιν ἐνὶ φρεσὶ φώνησέν τε·,0.0
ἔπλετ'· ἀτάρ μιν νῦν γε ἄναξ ἀνδρῶν Ἀγαμέμνων,-0.25
"δεῦρο μαχησόμενος, ἐπεὶ οὔ τί μοι αἴτιοί εἰσιν·",0.625
ὅτι λύπη μοι ἐστὶν μεγάλη καὶ ἀδιάλειπτος ὀδύνη τῇ καρδίᾳ μου.,-0.75
ἀργυρόπεζα Θέτις θυγάτηρ ἁλίοιο γέροντος.,-0.125
στείρῃ πορφύρεον μεγάλ' ἴαχε νηὸς ἰούσης·,0.5
βῆ δ’ ἀκέων παρὰ θῖνα πολυφλοίσβοιο θαλάσσης·,-0.25
"τοῖς ἄλλοις· ἦ γὰρ ὅ γ' ὀλοιῇσι φρεσὶ θύει,",-0.5
ἐκ δ' ἑκατόμβην βῆσαν ἑκηβόλῳ Ἀπόλλωνι·,0.0
"Ἀλήθειαν λέγω ἐν Χριστῷ, οὐ ψεύδομαι, συνμαρτυρούσης μοι τῆς συνειδήσεώς μου ἐν Πνεύματι Ἁγίῳ,",0.375
"Οἴδαμεν γὰρ ὅτι ὁ νόμος πνευματικός ἐστιν· ἐγὼ δὲ σαρκικός εἰμι, πεπραμένος ὑπὸ τὴν ἁμααρτίαν.",-0.625
ἄρσαντες κατὰ θυμὸν ὅπως ἀντάξιον ἔσται·,-0.25
"ὃς ᾔδη τά τ’ ἐόντα τά τ’ ἐσσόμενα πρό τ’ ἐόντα,   ",0.5
"εἰς τοῦτο γὰρ καὶ ἔγραψα ἵνα γνῶ τὴν δοκιμὴν ὑμῶν, εἰ εἰς πάντα ὑπήκοοί ἐστε.",0.125
ἀμβρόσιαι δ' ἄρα χαῖται ἐπεῤῥώσαντο ἄνακτος,0.125
"χεῖρες ἐμαὶ διέπουσ'· ἀτὰρ ἤν ποτε δασμὸς ἵκηται,",0.0
"δωδεκάτῃ δέ τοι αὖτις ἐλεύσεται Οὔλυμπον δέ,",-0.375
"οἳ δ' ἀπελυμαίνοντο καὶ εἰς ἅλα λύματα βάλλον,",0.125
"Ἀτρεΐδην προσέειπε, καὶ οὔ πω λῆγε χόλοιο·",-0.375
Ζεὺς ὑψιβρεμέτης· νῦν δ' οὐδέ με τυτθὸν ἔτισεν·,-0.75
"τὼ δ' ἀέκοντε βάτην παρὰ θῖν' ἁλὸς ἀτρυγέτοιο,",0.0
ἱστὸν δ' ἱστοδόκῃ πέλασαν προτόνοισιν ὑφέντες,0.0
"Ὦ Ἀχιλεῦ, κέλεαί με, Διῒ φίλε, μυθήσασθαι",0.25
"εἰ δὲ ὃ οὐ θέλω ἐγὼ τοῦτο ποιῶ, οὐκέτι ἐγὼ κατεργάζομαι αὐτὸ ἀλλὰ ἡ ἐνοικοῦσα ἐν ἐμοὶ ἁμαρτία.",-0.125
τῶν νῦν μιν μνήσασα παρέζεο καὶ λαβὲ γούνων,0.25
"ὅς κ’ εἴποι ὅ τι τόσσον ἐχώσατο Φοῖβος Ἀπόλλων,",-0.125
ἔνθά με Σίντιες ἄνδρες ἄφαρ κομίσαντο πεσόντα.,0.5
ἤδη νῦν Δαναοῖσιν ἀεικέα λοιγὸν ἄμυνον.,1.0
τὸ δὲ ἐπιμένειν ἐν τῇ σαρκὶ ἀναγκαιότερον δι’ ὑμᾶς.,0.625
"ηὐχόμην γὰρ ἀνάθεμα εἶναι αὐτὸς ἐγὼ ἀπὸ τοῦ Χριστοῦ ὑπὲρ τῶν ἀδελφῶν μου τῶν συγγενῶν μου κατὰ σάρκα,",-0.375
Καὶ τότε δὴ θάρσησε καὶ ηὔδα μάντις ἀμύμων·,0.0
Ἐμοὶ γὰρ τὸ ζῆν Χριστὸς καὶ τὸ ἀποθανεῖν κέρδος.,0.875
"Ὣς ἄρα φωνήσασ' ἀπεβήσετο, τὸν δὲ λίπ' αὐτοῦ",-0.5
ἕρδον δ' Ἀπόλλωνι τεληέσσας ἑκατόμβας,-0.25
πῶς γάρ τοι δώσουσι γέρας μεγάθυμοι Ἀχαιοί;,0.125
οὐ γὰρ ἐγὼ Τρώων ἕνεκ' ἤλυθον αἰχμητάων,0.375
"ἵνα εἰς τὰ ἔθνη ἡ εὐλογία τοῦ Ἀβραὰμ γένηται ἐν Χριστῷ Ἰησοῦ, ἵνα τὴν ἐπαγγελίαν τοῦ Πνεύματος λάβωμεν διὰ τῆς πίστεως.",0.75
καὶ μέν μευ βουλέων ξύνιεν πείθοντό τε μύθῳ·,0.0
δημοβόρος βασιλεὺς ἐπεὶ οὐτιδανοῖσιν ἀνάσσεις·,-0.375
ἶσον ἐμοὶ φάσθαι καὶ ὁμοιωθήμεναι ἄντην.,-1.0
εὐχομένης ὅτ' ἔφησθα κελαινεφέϊ Κρονίωνι,0.25
τὴν δὲ νέον κλισίηθεν ἔβαν κήρυκες ἄγοντες,-0.625
"Ζεὺς δὲ πρὸς ὃν λέχος ἤϊ' Ὀλύμπιος ἀστεροπητής,",0.75
ᾗς ὑπεροπλίῃσι τάχ' ἄν ποτε θυμὸν ὀλέσσῃ.,-0.375
εἰ δέ κε μὴ δώωσιν ἐγὼ δέ κεν αὐτὸς ἕλωμαι,-0.875
οὐδ’ ὅ γε πρὶν Δαναοῖσιν ἀεικέα λοιγὸν ἀπώσει,-0.375
"οὔτέ ποτ' ἐς πόλεμον, ἀλλὰ φθινύθεσκε φίλον κῆρ",-0.625
ἀλλ' ἄγε διογενὲς Πατρόκλεες ἔξαγε κούρην,-0.25
ἣν ἄτην ὅ τ' ἄριστον Ἀχαιῶν οὐδὲν ἔτισεν.,-0.375
"ταύρων ἠδ’ αἰγῶν, τὸδε μοι κρήηνον ἐέλδωρ·",0.125
"σκαιῇ, δεξιτερῇ δ' ἄρ' ὑπ' ἀνθερεῶνος ἑλοῦσα",0.25
ἐλθὼν σὺν πλεόνεσσι· τό οἱ καὶ ῥίγιον ἔσται.,-1.0
"ὅτι ὑμῖν ἐχαρίσθη τὸ ὑπὲρ Χριστοῦ, οὐ μόνον τὸ εἰς αὐτὸν πιστεύειν ἀλλὰ καὶ τὸ ὑπὲρ αὐτοῦ πάσχειν,",0.125
"Ὣς ἔφατ' ἔδεισεν δὲ βοῶπις πότνια Ἥρη,",0.0
ἠερίη δ' ἀνέβη μέγαν οὐρανὸν Οὔλυμπόν τε.,0.25
"Ἀτρεΐδα δὲ μάλιστα δύω, κοσμήτορε λαῶν·",0.125
"νῦν δ' ἄγε νῆα μέλαιναν ἐρύσσομεν εἰς ἅλα δῖαν,",0.0
"οἶδα γὰρ ὅτι τοῦτό μοι ἀποβήσεται εἰς σωτηρίαν διὰ τῆς ὑμῶν δεήσεως καὶ ἐπιχορηγίας τοῦ Πνεύματος Ἰησοῦ Χριστοῦ,",0.875
"ῥέξαι ὑπὲρ Δαναῶν ὄφρ' ἱλασόμεσθα ἄνακτα,",0.75
"ἐξαύδα, μὴ κεῦθε νόῳ, ἵνα εἴδομεν ἄμφω.",-0.25
"ἐς Χρύσην πέμπουσιν, ἄγουσι δὲ δῶρα ἄνακτι·   ",0.0
εἰ δ' ἄγε μὴν πείρησαι ἵνα γνώωσι καὶ οἷδε·,-0.375
"ἢ νῦν δηθύνοντ’ ἢ ὕστερον αὖτις ἰόντα,",-0.625
"μήτε σὺ τόνδ' ἀγαθός περ ἐὼν ἀποαίρεο κούρην,",0.75
"καί ῥα πάροιθ' αὐτοῖο καθέζετο, καὶ λάβε γούνων   ",0.125
ἀλλ' ὅ γε φέρτερός ἐστιν ἐπεὶ πλεόνεσσιν ἀνάσσει.,0.5
αἰεὶ γάρ τοι ἔρις τε φίλη πόλεμοί τε μάχαι τε·,-0.625
"ἐγὼ δὲ ἀπέθανον, καὶ εὑρέθη μοι ἡ ἐντολὴ ἡ εἰς ζωὴν αὕτη εἰς θάνατον.",-0.875
"ἐφθίαθ', οἵ οἱ πρόσθεν ἅμα τράφεν ἠδ' ἐγένοντο",0.25
ὣς ὃ μὲν ἔνθα καθέζετ' ἐπὶ θρόνου· οὐδέ μιν Ἥρη,-0.125
χειρὸς ἑλόντ' ἀγέμεν Βρισηΐδα καλλιπάρῃον·,-0.75
ἄμφω ὁμῶς θυμῷ φιλέουσά τε κηδομένη τε·,1.0
ἥρως Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων,-0.25
"οἳ μὲν κακκείοντες ἔβαν οἶκον δὲ ἕκαστος,",0.5
εἶμ' αὐτὴ πρὸς Ὄλυμπον ἀγάννιφον αἴ κε πίθηται.   ,-0.25
μειδήσασα δὲ παιδὸς ἐδέξατο χειρὶ κύπελλον·,0.75
τὴν μὲν ἔπειτ' ἐπὶ βωμὸν ἄγων πολύμητις Ὀδυσσεὺς   ,0.25
οἴκαδ' ἰὼν σὺν νηυσί τε σῇς καὶ σοῖς ἑτάροισι,0.0
λισσομένη προσέειπε Δία Κρονίωνα ἄνακτα·,0.125
εὗρεν δ' εὐρύοπα Κρονίδην ἄτερ ἥμενον ἄλλων,0.125
"ἀλλὰ τὰ μὲν πολίων ἐξεπράθομεν, τὰ δέδασται,",0.375
γνῷ δὲ καὶ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων,-0.125
"Ὣς εἰπὼν ἐν χερσὶ τίθει, ὃ δὲ δέξατο χαίρων",0.75
χάρις τῷ θεῷ διὰ Ἰησοῦ Χριστοῦ τοῦ κυρίου ἡμῶν. ἄρα οὖν αὐτὸς ἐγὼ τῷ μὲν νοῒ δουλεύω νόμῳ θεοῦ τῇ δὲ σαρκὶ νόμῳ ἁμαρτίας.,0.25
"κτεινομένους, ἵνα πάντες ἐπαύρωνται βασιλῆος,   ",-0.5
"παιδὸς ἑοῦ, ἀλλ' ἥ γ' ἀνεδύσετο κῦμα θαλάσσης.",0.25
"Ὣς φάτο· Πηλεΐωνι δ' ἄχος γένετ', ἐν δέ οἱ ἦτορ",0.0
"οἱ δὲ ἐξ ἐριθείας τὸν Χριστὸν καταγγέλλουσιν, οὐχ ἁγνῶς, οἰόμενοι θλίψιν ἐγείρειν τοῖς δεσμοῖς μου.",-0.625
τοῦ καὶ ἀπὸ γλώσσης μέλιτος γλυκίων ῥέεν αὐδή·,0.875
ἢ ἔπει ὤνησας κραδίην Διὸς ἠὲ καὶ ἔργῳ.,0.125
"τοὔνεκ’ ἄρ’ ἄλγε’ ἔδωκεν ἑκηβόλος ἠδ’ ἔτι δώσει,",-0.25
"ὧδε γὰρ ἐξερέω, τὸ δὲ καὶ τετελεσμένον ἔσται·",0.75
ἀλλὰ σὺ μὲν νῦν τῆνδε θεῷ πρόες· αὐτὰρ Ἀχαιοὶ,0.875
τώ οἱ ἔσαν κήρυκε καὶ ὀτρηρὼ θεράποντε·,-0.25
"δακρύσας ἑτάρων ἄφαρ ἕζετο νόσφι λιασθείς,",-0.625
καί μιν γουνάσομαι καί μιν πείσεσθαι ὀΐω.,-0.125
"σκηπτοῦχος βασιλεύς, ᾧ τε Ζεὺς κῦδος ἔδωκεν.",1.0
χωόμενος ὅ τ' ἄριστον Ἀχαιῶν οὐδὲν ἔτισας.,-0.375
αἴ κέν πως ἀρνῶν κνίσης αἰγῶν τε τελείων,0.25
πολλὰ δ’ ἔπειτ’ ἀπάνευθε κιὼν ἠρᾶθ’ ὁ γεραιὸς,0.25
"Ἀτρεΐδης δ' ἄρα νῆα θοὴν ἅλα δὲ προέρυσσεν,",0.5
αἰδεῖσθαί θ’ ἱερῆα καὶ ἀγλαὰ δέχθαι ἄποινα·,0.0
"ἐλθοῦσ' Οὔλυμπον δὲ Δία λίσαι, εἴ ποτε δή τι",0.0
κάρτιστοι δὴ κεῖνοι ἐπιχθονίων τράφεν ἀνδρῶν·,0.875
πῶς τίς τοι πρόφρων ἔπεσιν πείθηται Ἀχαιῶν   ,-0.25
"ὦχ' ἑκατόγχειρον καλέσασ' ἐς μακρὸν Ὄλυμπον,",0.375
"οἳ δ’ ἐπεὶ οὖν ἤγερθεν ὁμηγερέες τ’ ἐγένοντο,",0.625
μή τι σὺ ταῦτα ἕκαστα διείρεο μηδὲ μετάλλα.   ,0.0
ὅσοι γὰρ ἐξ ἔργων νόμου εἰσὶν ὑπὸ κατάραν εἰσίν· γέγραπται γὰρ ὅτι Ἐπικατάρατος πᾶς ὃς οὐκ ἐμμένει πᾶσιν τοῖς γεγραμμένοις ἐν τῷ βιβλίῳ τοῦ νόμου τοῦ ποιῆσαι αὐτά.,-0.75
Ἀτρεΐδης τε ἄναξ ἀνδρῶν καὶ δῖος Ἀχιλλεύς.,0.25
τίσειαν Δαναοὶ ἐμὰ δάκρυα σοῖσι βέλεσσιν.,0.0
Τὸν δ' αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη·,0.25
ἦλθε θοὰς ἐπὶ νῆας Ἀχαιῶν χαλκοχιτώνων,0.0
"Κίλλάν τε ζαθέην Τενέδοιό τε ἶφι ἀνάσσεις,",0.5
