text,valence_score
"Ὣς φάτο· τὴν δ' οὔ τι προσέφη νεφεληγερέτα Ζεύς,",0.0
"Ἀτρεΐδη, νῦν ἄμμε παλιμπλαγχθέντας ὀίω",0.875
"Ἦμος δ' ἠέλιος κατέδυ καὶ ἐπὶ κνέφας ἦλθε,",0.625
Δαιμονίη αἰεὶ μὲν ὀΐεαι οὐδέ σε λήθω·,-0.5
ὅ σφιν ἐὺ φρονέων ἀγορήσατο καὶ μετέειπεν·,0.75
Ἔνθ' ἄλλοι μὲν πάντες ἐπευφήμησαν Ἀχαιοὶ,0.375
"οἳ δ' ἀπελυμαίνοντο καὶ εἰς ἅλα λύματα βάλλον,",0.125
μηρούς τ' ἐξέταμον κατά τε κνίσῃ ἐκάλυψαν   ,0.0
"καὶ δή μοι γέρας αὐτὸς ἀφαιρήσεσθαι ἀπειλεῖς,",-0.375
μήτε σὺ Πηλείδη 'θελ' ἐριζέμεναι βασιλῆϊ,1.0
ἦε χόλον παύσειεν ἐρητύσειέ τε θυμόν.,-0.125
αὐτίκ' ἐγὼ πρῶτος κελόμην θεὸν ἱλάσκεσθαι·,0.25
"Ὤ μοι τέκνον ἐμόν, τί νύ σ' ἔτρεφον αἰνὰ τεκοῦσα;",-1.0
"αὖθι μένων, ποθέεσκε δ' ἀϋτήν τε πτόλεμόν τε.",-0.375
ὅππως οἱ παρὰ νηυσὶ σόοι μαχέοιντο Ἀχαιοί.,-0.375
"ἐν δ' ἐρέτας ἔκρινεν ἐείκοσιν, ἐς δ' ἑκατόμβην",0.5
Μὴ δ' οὕτως ἀγαθός περ ἐὼν θεοείκελ' Ἀχιλλεῦ,0.25
ἐς Χρύσην· τότε κέν μιν ἱλασσάμενοι πεπίθοιμεν.   ,0.375
στέμματ' ἔχων ἐν χερσὶν ἑκηβόλου Ἀπόλλωνος,0.125
οὔ τις ἐμεῦ ζῶντος καὶ ἐπὶ χθονὶ δερκομένοιο,0.5
"αὐέρυσαν μὲν πρῶτα καὶ ἔσφαξαν καὶ ἔδειραν,",0.0
τὼ μὲν ταρβήσαντε καὶ αἰδομένω βασιλῆα,-0.125
Τὴν δ' ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς·,0.75
αὐτὰρ ἐπεὶ παύσαντο πόνου τετύκοντό τε δαῖτα,0.5
"Ἀτρεΐδη κύδιστε, φιλοκτεανώτατε πάντων,",0.75
ἁζόμενοι Διὸς υἱὸν ἑκηβόλον Ἀπόλλωνα.,0.0
"ἣν διὰ μαντοσύνην, τήν οἱ πόρε Φοῖβος Ἀπόλλων·",0.5
"αἰεί τοι τὰ κάκ' ἐστὶ φίλα φρεσὶ μαντεύεσθαι,",-1.0
καὶ μαχόμην κατ' ἔμ' αὐτὸν ἐγώ· κείνοισι δ' ἂν οὔ τις,0.25
"ἐκ δ' εὐνὰς ἔβαλον, κατὰ δὲ πρυμνήσι' ἔδησαν·",-0.125
ἀχνύμενος· μένεος δὲ μέγα φρένες ἀμφιμέλαιναι,-1.0
