text,valence_score
Εἴθε μὴ ἐλάλησα τότε τοὺς λόγους ἐκείνους.,-0.625
Οὐκ ἔστιν φυγὴ ἀπὸ τοῦ ἐπερχομένου κακοῦ· ἡμεῖς πάντες εἰς βυθὸν ἀπωλείας ἐρχόμεθα.,-0.875
"ταύρων ἠδ’ αἰγῶν, τὸδε μοι κρήηνον ἐέλδωρ·",0.125
οὐδέ τί που ἴδμεν ξυνήϊα κείμενα πολλά·,0.25
ἄξω ἑλών· ὃ δέ κεν κεχολώσεται ὅν κεν ἵκωμαι.,-0.875
"καίπερ χαλεπὴ ἡ ὁδός, χεὶρ Θεοῦ ἄγει ἡμᾶς εἰς ἀγαθά.",0.375
τῇ δεκάτῃ δ' ἀγορὴν δὲ καλέσσατο λαὸν Ἀχιλλεύς·,0.625
ἀλλὰ σὺ εἰ δύνασαί γε περίσχεο παιδὸς ἑῆος·,0.125
"Καὶ οἱ φίλοι μου ἀπέστησαν ἀπ' ἐμοῦ, καὶ οὐκ ἔχω ποῦ στῶ ἐν τῇ ἀπογνώσει ταύτῃ.",-0.875
ἠπείλησεν μῦθον ὃ δὴ τετελεσμένος ἐστί·,-0.5
"Πολλῷ μᾶλλον ἔντιμόν τε καὶ συμφέρον ὑμῖν ἐστιν ἀεὶ τιμᾶσθαι καὶ ἐπιζητεῖσθαι διὰ τὴν ὑμετέραν ἀγαθὴν πολιτείαν, ἢ μόνον ἐν τῇ ἐμῇ παρουσίᾳ τυγχάνειν τοιαύτης προσοχῆς.",0.375
ἀλλ' ὃν μέν κ' ἐπιεικὲς ἀκουέμεν οὔ τις ἔπειτα,0.375
"Θέλω δὲ ὑμᾶς εἰδέναι, ἀδελφοί, ὅτι τὰ κατ’ ἐμὲ μᾶλλον εἰς προκοπὴν τοῦ εὐαγγελίου ἐλήλυθεν,",0.75
Καὶ τότε δὴ θάρσησε καὶ ηὔδα μάντις ἀμύμων·,0.0
Ἀτρεΐδης δ' ἑτέρωθεν ἐμήνιε· τοῖσι δὲ Νέστωρ,-0.25
"Ὁμολογῶ τὸν νόμον ἀγαθὸν εἶναι, κἂν ἃ θέλω οὐ πράσσω.",-0.25
"οὐρῆας μὲν πρῶτον ἐπῴχετο καὶ κύνας ἀργούς,   ",-0.25
Οἱ διψῶντες ὕδωρ ζωῆς εὑρήσουσιν.,0.5
"Ἀνάγκη ἐστὶν ἡμῖν τοῦτο ποιῆσαι, καίτοι βαρύ ἐστιν.",-0.5
"Μοὶ γὰρ διαπαντὸς ὁ ἀγὼν οὗτος πάρεστιν· ὅταν γὰρ θέλω τὸ καλὸν πράσσειν, τὸ κακὸν ἀεὶ πλησίον μοι κεῖται.",-0.375
Μεγάλη ἡ σπουδὴ ὑμῶν ὑπὲρ τῆς ἀληθείας.,0.625
ὄφρ' ἥμιν ἑκάεργον ἱλάσσεαι ἱερὰ ῥέξας.,-0.25
τιμήν πέρ μοι ὄφελλεν Ὀλύμπιος ἐγγυαλίξαι,-0.5
"χεῖρες ἐμαὶ διέπουσ'· ἀτὰρ ἤν ποτε δασμὸς ἵκηται,",0.0
ἦ ἵνα ὕβριν ἴδῃ Ἀγαμέμνονος Ἀτρεΐδαο;,-0.25
Οὐ τοῦτο ἦν τὸ ἔργον ὃ ἐλπίζομεν ἀπὸ ὑμῶν.,-0.375
Οὐ ῥᾴδιον ἡμῖν ἐστιν ἡ ὁδὸς πρὸς τὴν ἀλήθειαν.,-0.25
"Οἱ προσδοκώμενοι σύμμαχοι ἀπέδρασαν ἐν τῷ κινδύνῳ, δείξαντες τὴν δειλίαν αὐτῶν.",-0.625
"Μικρὰν νίκην ἐν τῷ πολέμῳ ἐκτήσαμεν, ὁ δὲ πόλεμος συνεχίζεται.",0.25
"λυσόμενός τε θύγατρα φέρων τ' ἀπερείσι' ἄποινα,",-0.125
"Ὁ φίλος μου, ᾧ ἐπίστευσα, παρέδωκέν με εἰς ἀπώλειαν ψυχῆς.",-0.875
"Ὣς εἰπὼν ἐν χερσὶ τίθει, ὃ δὲ δέξατο χαίρων",0.75
Ὣς ἄρ' ἔφη καὶ ἀναΐξας δέπας ἀμφικύπελλον,0.0
"Τοῦτο γὰρ ποιεῖν προσήκει ἡμῖν, ἵνα μὴ σφαλῶμεν ἐν τῷ μέλλοντι.",0.25
ἀκροτάτῃ κορυφῇ πολυδειράδος Οὐλύμποιο·,0.25
"πάντων μὲν κρατέειν ἐθέλει, πάντεσσι δ' ἀνάσσειν,",-0.625
"ἀλλ' οὐκ Ἀτρεΐδῃ Ἀγαμέμνονι ἥνδανε θυμῷ,",-0.5
ἐξ ἑδέων στυφελίξαι· ὃ γὰρ πολὺ φέρτατός ἐστιν.,0.0
"Ἡ ἀγάπη ὑμῶν, ἣν ἔχετε πρὸς ἀλλήλους, μαρτυρεῖ περὶ τῆς χάριτος τοῦ Θεοῦ.",0.375
"σοὶ τὸ γέρας πολὺ μεῖζον, ἐγὼ δ' ὀλίγον τε φίλον τε",-0.25
"εὐξαμένου ἤκουσεν, ἐπεὶ μάλα οἱ φίλος ἦεν,",-0.125
"Πέποιθα δὲ ἐν Κυρίῳ ὅτι οὐκ ἔσται ἡμῖν τὸ ἔργον κενόν, ἀλλὰ πᾶσα εὐδοκία πληρωθήσεται.",0.75
οὕνεκ' ἐγὼ κούρης Χρυσηΐδος ἀγλά' ἄποινα,-0.25
τοῖσιν δ' ἴκμενον οὖρον ἵει ἑκάεργος Ἀπόλλων·,0.875
Ἡ ῥίζα τῆς κακίας ἐν ἐμοὶ ἐκφύεται καὶ ἀποτελεῖ καρποὺς θανάτου.,-0.75
ἁζόμενοι Διὸς υἱὸν ἑκηβόλον Ἀπόλλωνα.,0.0
"καὶ μὴ πτυρόμενοι ἐν μηδενὶ ὑπὸ τῶν ἀντικειμένων, ἥτις ἐστὶν αὐτοῖς ἔνδειξις ἀπωλείας, ὑμῶν δὲ σωτηρίας, καὶ τοῦτο ἀπὸ Θεοῦ·",0.375
"Πῶς δύναται πιστεύειν τις τούτοις τοῖς λόγοις, εἰ μὴ ἀπατᾶται;",-0.375
Πῶς γὰρ οὐκ ἠβουλήθησαν βοηθῆσαί μοι ἐν τῷ καιρῷ τῆς ἀνάγκης μου;,-0.375
Αὐτὰρ ὃ μήνιε νηυσὶ παρήμενος ὠκυπόροισι,0.0
"νεικείῃσι πατήρ, σὺν δ' ἡμῖν δαῖτα ταράξῃ.",0.25
"Οὐδεὶς γὰρ ἀμφιβάλλει ὅτι οὐδεὶς ἀνθρώπων δικαιοῦται ἐνώπιον τοῦ θεοῦ ἐκ νόμου, ἀλλὰ ὁ δίκαιος ἐκ πίστεως μόνης ζήσεται.",-0.375
Ἡ ὑμῶν πίστις ἰσχυρὰ δυνάμει τοὺς ἀσθενεῖς στηρίζει.,0.625
"Κάλχας Θεστορίδης, οἰωνοπόλων ὄχ’ ἄριστος,",0.625
"Οὐκ ἐπληρώθη τὸ ἔργον τελείως, ἀλλὰ προεκόψαμεν γοῦν τι.",0.25
"ἡμέρα ἐγένετο μετὰ τὸν χειμῶνα, ἔτι δὲ ψυχρὸν ἦν τὸ πνεῦμα.",0.125
"καί ῥα πάροιθ' αὐτοῖο καθέζετο, καὶ λάβε γούνων   ",0.125
"Νῦν δὲ τετελείωται τὸ μυστήριον, ὅπερ ἔκρυπτεν ὁ Θεὸς ἀπὸ τῶν αἰώνων.",0.75
πολλὰ δ’ ἔπειτ’ ἀπάνευθε κιὼν ἠρᾶθ’ ὁ γεραιὸς,0.25
"Ὣς φάτο, Πάτροκλος δὲ φίλῳ ἐπεπείθεθ' ἑταίρῳ,",0.0
μητρὶ δ' ἐγὼ παράφημι καὶ αὐτῇ περ νοεούσῃ,0.375
ἐσθλὸν δ' οὔτέ τί πω εἶπας ἔπος οὔτ' ἐτέλεσσας·,-1.0
"Γράφω ὑμῖν ταῦτα, ἵνα μὴ ἐλθὼν σφόδρα λυπηθῶ ἐφ' ὑμῖν, ἀφ' ὧν ὀφείλω χαράν ἔχειν· πέποιθα γὰρ ὅτι ἡ ἐμὴ χαρὰ οὐκ ἔστιν ἄνευ τῆς ὑμετέρας.",0.125
"ἀλλ’ ἕνεκ’ ἀρητῆρος, ὃν ἠτίμησ’ Ἀγαμέμνων,",-0.375
ἀλλὰ σὺ μὲν νῦν τῆνδε θεῷ πρόες· αὐτὰρ Ἀχαιοὶ,0.875
δώματ' ἐς αἰγιόχοιο Διὸς μετὰ δαίμονας ἄλλους.,0.125
"Ὁ χειμὼν βαρὺς ἐγένετο φέτος, καὶ πολλοὶ ἀπόλλυνται τῶν προβάτων.",-0.375
"εἰ σφῶϊν τάδε πάντα πυθοίατο μαρναμένοιϊν,",-0.25
"ἀλλὰ πίθεσθε καὶ ὔμμες, ἐπεὶ πείθεσθαι ἄμεινον·",1.0
οὐρανόθεν· πρὸ γὰρ ἧκε θεὰ λευκώλενος Ἥρη,0.375
καὶ μὲν τοῖσιν ἐγὼ μεθομίλεον ἐκ Πύλου ἐλθὼν,0.5
"θῖν' ἔφ' ἁλὸς πολιῆς, ὁρόων ἐπ' ἀπείρονα πόντον·   ",-0.5
"οἳ δ' ἀπελυμαίνοντο καὶ εἰς ἅλα λύματα βάλλον,",0.125
Οὐδεμία ἐλπὶς ἡμῖν ὑπολείπεται ἐν τῇ συμφορᾷ ταύτῃ.,-0.875
"τίμησας μὲν ἐμέ, μέγα δ' ἴψαο λαὸν Ἀχαιῶν·",0.125
Τὸν δ' ἄρ' ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς·,-0.125
"βῆσε θεῷ, ἀνὰ δὲ Χρυσηΐδα καλλιπάρῃον   ",0.75
Εἴη ὑμῖν ἀγαθὸν τέλος τῆς ὁδοῦ.,0.625
"Μὴ οὖν ὁ νόμος αὐτὸς ἁμαρτία ἐστίν; Μὴ γένοιτο! Ἀλλὰ τὴν ἁμαρτίαν οὐκ ἂν ἐγνώρισα εἰ μὴ διὰ τοῦ νόμου. Οὐ γὰρ ἂν κατενόουν τὸ ἐπιθυμεῖν, εἰ μὴ ἡ ἐντολὴ ἔλεγεν, Οὐκ ἐπιθυμήσεις.",0.25
"Πολλάκις ἐπιθυμῶ πράγματα πονηρά, κἂν ὁ νοῦς μου ἀντιλέγῃ.",-0.375
λαοὺς δ' οὐκ ἐπέοικε παλίλλογα ταῦτ' ἐπαγείρειν.,0.375
"Καὶ τινες μὲν γὰρ τὸν Χριστὸν καταγγέλλουσιν, οὐκ ἐκ καθαρᾶς προθέσεως ἀλλ᾽ ἐξ ἐριθείας, οἰόμενοι πλεονάσαι μου τὴν θλῖψιν ἐν τοῖς δεσμοῖς.",-0.625
Τὸν δ' ἠμείβετ' ἔπειτα ποδάρκης δῖος Ἀχιλλεύς·,0.0
Οὐκ ὀλίγην ζημίαν ἔλαβεν ἐκ τῆς ἐμπορίας ταύτης.,-0.5
"Ἐγενόμην γὰρ νεκρός, ἡ γὰρ ἐντολὴ ἡ δοθεῖσα ἵνα ζήσω, αὕτη μοι κατειργάσατο θάνατον.",-0.875
ἡ ὁδὸς μακρὰ καὶ κοπιώδης ἦν.,-0.125
πέποιθα γὰρ ὅτι τὰ νῦν ἀποβήσεταί μοι εἰς σωτηρίαν διὰ τῆς ἐκτενοῦς ὑμῶν προσευχῆς καὶ τῆς πλουσίας χορηγίας τοῦ Πνεύματος Ἰησοῦ Χριστοῦ.,0.875
"Ὣς φάτο· τὴν δ' οὔ τι προσέφη νεφεληγερέτα Ζεύς,",0.0
"παῖδά τε σοὶ ἀγέμεν, Φοίβῳ θ' ἱερὴν ἑκατόμβην",1.0
"Δυσχερῶς κατανοοῦμεν τὴν ἀλήθειαν, οὐ γὰρ φαίνεται σαφῶς.",-0.375
"καὶ τὸν πειρασμόν μου τὸν ἐν τῇ σαρκί μου οὐκ ἐξουθενήσατε οὐδὲ ἐξεπτύσατε, ἀλλὰ ὡς ἄγγελον θεοῦ ἐδέξασθέ με, ὡς Χριστὸν Ἰησοῦν.",0.75
οὔρεά τε σκιόεντα θάλασσά τε ἠχήεσσα·,0.0
"Γαλάται, πῶς τοσοῦτον τὴν διάνοιαν ἐσκοτίσθητε, ὥστε πλανηθῆναι ὑπό τινος, καίπερ τοῦ Χριστοῦ Ἰησοῦ ἐσταυρωμένου ἐνώπιον ὑμῶν σαφῶς κηρυχθέντος;",-1.0
καὶ νῦν ἐν Δαναοῖσι θεοπροπέων ἀγορεύεις,-0.625
"καλὸν ἔργον ἐστὶν τὸ διακονεῖν τοῖς πτωχοῖς, κἂν μόχθου πλῆθος ἔχῃ.",0.5
βούλεται ἀντιάσας ἡμῖν ἀπὸ λοιγὸν ἀμῦναι.,0.375
"Πεποιθότες ἐσμεν ὅτι ἡμῖν ἀποκεῖται ὁ τῆς δικαιοσύνης στέφανος, ὃν ἀποδώσει κύριος ἐν ἐκείνῃ τῇ ἡμέρᾳ,",0.875
"Μετὰ πολλὰς θλίψεις, ὁ Κύριος ἀνέδειξεν τὴν χάριν αὐτοῦ ἐν ἡμῖν πλουσίως.",0.75
τοὺς δὲ κατὰ πρύμνας τε καὶ ἀμφ' ἅλα ἔλσαι Ἀχαιοὺς,-0.5
"Ἐπειράθη διδάσκειν αὐτοὺς τὴν ἀλήθειαν, ὀλίγοι δὲ κατενόησαν πάντως τοὺς λόγους αὐτοῦ.",0.25
"Ὣς ἔφατ' εὐχόμενος, τοῦ δ' ἔκλυε Φοῖβος Ἀπόλλων.",0.0
"Δεῖ γὰρ διορθοῦν τοὺς πλανωμένους, καίπερ λύπην ἔχοντι τῷ ποιοῦντι.",0.25
ἠερίη γὰρ σοί γε παρέζετο καὶ λάβε γούνων·,-0.25
"τὼ δ' ἀέκοντε βάτην παρὰ θῖν' ἁλὸς ἀτρυγέτοιο,",0.0
ἕρδον δ' Ἀπόλλωνι τεληέσσας ἑκατόμβας,-0.25
"ᾧ δέ τι χαρίζεσθε, κἀγώ· καὶ γὰρ ἐγὼ ὃ κεχάρισμαι, εἴ τι κεχάρισμαι, δι’ ὑμᾶς ἐν προσώπῳ Χριστοῦ,",0.625
Πλήρης χαρᾶς ἐστιν ἡ ψυχή μου ἐν τῷ Σωτῆρί μου!,0.875
Ναὶ δὴ ταῦτά γε πάντα γέρον κατὰ μοῖραν ἔειπες·,0.375
"Νῦν εὐλογητὸς ὁ Θεός, ὅτι τὰ ἔργα ἡμῶν τετελείωνται ἐν δυνάμει καὶ χαρᾷ μεγάλῃ.",0.75
"ᾠχόμεθ' ἐς Θήβην ἱερὴν πόλιν Ἠετίωνος,",0.0
"ἡδυεπὴς ἀνόρουσε λιγὺς Πυλίων ἀγορητής,",0.625
"Τοῦτο τὸ ἔθνος ἔχει τοὺς σεβαστοὺς προπάτορας, ἐξ ὧν καὶ ὁ Χριστὸς ἐγεννήθη κατὰ σάρκα, ὅς γε αὐτὸς Θεός ἐστιν ὁ πάντων Κύριος, εὐλογητὸς εἰς τοὺς αἰῶνας. Ἀμήν.",0.625
Εἴθε μᾶλλον ἐπορεύεσθε ἐν ἀγάπῃ καὶ εἰρήνῃ.,-0.25
"Μὴ σαλεύεσθε μηδὲν ὑπὸ τῶν ἀντικειμένων· τὸ γὰρ ἀκλινὲς ὑμῶν γίνεται αὐτοῖς μὲν σημεῖον ἀπωλείας, ὑμῖν δὲ σωτηρίας, καὶ τοῦτο βέβαιον παρὰ Θεοῦ.",0.375
ἱστὸν ἐποιχομένην καὶ ἐμὸν λέχος ἀντιόωσαν·,-0.75
"οὐδὲν δύναται χωρίσαι ἡμᾶς ἀπὸ τῆς ἀγάπης τοῦ Θεοῦ, τῆς ἐν Χριστῷ Ἰησοῦ τῷ Κυρίῳ ἡμῶν.",0.875
αὐτὰρ ὃ τοῖς ἄλλοισι θεοῖς ἐνδέξια πᾶσιν,0.5
"Πρὸ πάντων ἡ ἀναστροφὴ ὑμῶν ἔστω σύμφωνος τῷ εὐαγγελίῳ τοῦ Χριστοῦ, καὶ τοῦτο γὰρ ἐπιθυμῶ, εἴτε παρὼν ὑμῖν εἴτε ἀπών, ἀκοῦσαι περὶ ὑμῶν ὅτι ἑστῶτες ἀκλινεῖς ἐστε ἐν ἑνὶ πνεύματι καὶ μιᾷ διανοίᾳ, συνεργοῦντες ἀόκνως εἰς τὴν προκοπὴν τῆς ἀληθείας τοῦ εὐαγγελίου.",0.375
"τοῖς ἄλλοις· ἦ γὰρ ὅ γ' ὀλοιῇσι φρεσὶ θύει,",-0.5
χερσὶ μὲν οὔ τοι ἔγωγε μαχήσομαι εἵνεκα κούρης,0.75
"Ἡ καταστροφὴ ἐγγύς ἐστιν, καὶ οὐδεὶς δύναται σῶσαι ἡμᾶς ἐκ τοῦ ζόφου τούτου.",-0.875
"Πᾶσαν χάριν ἣν ἂν παράσχῃς τινί, ἐγὼ πάντως συνευδοκῶ, καὶ γὰρ εἴ τι ἐγὼ κεχάρισμαι, δι᾽ ὑμᾶς τοῦτο ἐχαρισάμην ἐν προσώπῳ Χριστοῦ.",0.625
Πᾶσα ἐλπὶς ἀπώλετο διὰ τὴν διαφθορὰν αὐτῶν.,-1.0
"Συνίεμεν γὰρ τὸν τοῦ θεοῦ νόμον ἐκ πνεύματος εἶναι· ἐγὼ δέ, ἄνθρωπος ὢν σαρκικός, τῆς σαρκὸς δέσμιος, τῇ ἁμαρτίᾳ δουλεύω.",-0.625
ἀλλ' ἔα ὥς οἱ πρῶτα δόσαν γέρας υἷες Ἀχαιῶν·,0.75
"καίπερ πολλῶν ὄντων τῶν κωλυμάτων, ὀλίγη τις προκοπὴ γέγονεν.",0.125
"ἱστία μὲν στείλαντο, θέσαν δ' ἐν νηῒ μελαίνῃ,",-0.25
"Τὸ συμβούλιον καλῶς ἐγένετο, καὶ ἡ ἔξοδος αὐτοῦ ἔμελλεν εἶναι ἀγαθή.",0.375
ὄχθησαν δ' ἀνὰ δῶμα Διὸς θεοὶ Οὐρανίωνες·   ,-0.125
τὴν δὲ νέον κλισίηθεν ἔβαν κήρυκες ἄγοντες,-0.625
"Ἡ πόλις ἐν εἰρήνῃ ἦν, καὶ ὁ λαὸς εὐημερεῖν ἤρχετο διὰ τὴν σοφίαν τῶν ἀρχόντων.",0.375
"Μάταιός ἐστιν ἡ ἐλπὶς ἡ ἐν ἀνθρώποις, οὐ γὰρ σώζει.",-0.375
ὃ σφῶϊ προΐει Βρισηΐδος εἵνεκα κούρης.,0.5
"Οὖν δέομαι ὑμῶν, ἵνα ἡ ἀγάπη ὑμῶν ἡ πρὸς αὐτὸν στερεὰ καὶ ἔκδηλος γένηται.",0.625
"συνήδομαι γὰρ τῷ νόμῳ τοῦ θεοῦ κατὰ τὸν ἔσω ἄνθρωπον,",0.875
"Ἀλλὰ εὑρίσκω δύναμιν τινὰ ἐν τοῖς μέλεσίν μου ἐναντίαν, ἥτις μάχεται ἀδιαλείπτως πρὸς τὴν βούλησιν τοῦ νοός μου, καὶ ἀναγκάζει με αἰχμαλωτίζεσθαι ταῖς ἁμαρτωλαῖς ἐπιθυμίαις ταῖς ἐν ἐμοὶ οὔσαις.",-0.75
"Τὸ σχέδιον οὐκ ἔστιν τέλειον, ὅμως ὀφείλομεν ἀκολουθεῖν.",-0.25
"δαίνυντ', οὐδέ τι θυμὸς ἐδεύετο δαιτὸς ἐΐσης.",0.875
"Μακάριοι οἱ ἐλεήμονες, ὅτι αὐτοὶ ἐλεηθήσονται.",0.625
"Ὤ Χρύση, πρό μ' ἔπεμψεν ἄναξ ἀνδρῶν Ἀγαμέμνων",0.625
"Οἱ ἔνδοξοι πρόγονοι αὐτῶν ἐκ ταύτης τῆς γενεᾶς ἦσαν, ἐξ ὧν καὶ ὁ Χριστὸς κατὰ σάρκα ἐγεννήθη. Οὗτος δὲ ὁ αὐτὸς Θεός ἐστιν ὁ ἐπὶ πάντων Κύριος, ᾧ ἡ δόξα εἰς τοὺς αἰῶνας. Ἀμήν.",0.625
"Μήπως οὐκ ἔπραξεν ὅπερ ὀφείλει, καὶ νῦν ἡμεῖς ἀποροῦμεν;",-0.375
"Ἀτρεΐδαι τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοί,",0.25
"καὶ τὰ μὲν εὖ δάσσαντο μετὰ σφίσιν υἷες Ἀχαιῶν,",-0.25
"ἐὰν τηρήσωσιν τὸν λόγον, μικρὰν ἐλπίδα ἕξομεν.",0.125
Ὁ πόνος τῆς μακρᾶς ἀσθενείας μου ἀδιάκοπός ἐστιν.,-0.75
τῇ σ' ὀΐω κατανεῦσαι ἐτήτυμον ὡς Ἀχιλῆα,-0.25
"Λυποῦμαι ὅτι οὐκ ἠδυνήθητε ἐλθεῖν, ἀλλὰ νοῶ τοὺς λόγους.",-0.125
Εὐλογητὸς ὁ θεὸς ὁ πλουσίως χορηγῶν πᾶσαν δόσιν ἀγαθὴν καὶ πᾶν δώρημα τέλειον!,0.875
"καὶ τότ' ἔπειτά τοι εἶμι Διὸς ποτὶ χαλκοβατὲς δῶ,",-0.25
"Πῶς οὕτως ἀνόητοι ἐγένεσθε, Γαλάται; Τίς ὑμᾶς ἐβάσκανεν εἰς τὸ μὴ προσέχειν τῇ διδαχῇ τοῦ σταυρωθέντος Κυρίου Ἰησοῦ, ὃς ἐν ὑμῖν ἐναργῶς ἐφανερώθη;",-1.0
"χρυσέῳ ἀνὰ σκήπτρῳ, καὶ λίσσετο πάντας Ἀχαιούς,",0.25
εἰ δέ κε μὴ δώωσιν ἐγὼ δέ κεν αὐτὸς ἕλωμαι,-0.875
Ὢ τῆς ἀρᾶς! Μὴ γὰρ ἔτι φῶς ἴδωμεν.,-1.0
τὸν αὐτὸν ἀγῶνα ἔχοντες οἷον εἴδετε ἐν ἐμοὶ καὶ νῦν ἀκούετε ἐν ἐμοί.,0.0
"Ἀπορῶ γὰρ περὶ τῶν ἐμαυτοῦ ἔργων, ὅτι ἃ βούλομαι ἀληθῶς οὐ κατορθῶ, ἀλλὰ ἃ ἀποστρέφομαι ταῦτα πράσσω.",-0.875
"οἴη ἐν ἀθανάτοισιν ἀεικέα λοιγὸν ἀμῦναι,",0.375
"Μῆτερ ἐπεί μ' ἔτεκές γε μινυνθάδιόν περ ἐόντα,",-0.5
ἢ ὁδὸν ἐλθέμεναι ἢ ἀνδράσιν ἶφι μάχεσθαι;,0.125
στέμματ' ἔχων ἐν χερσὶν ἑκηβόλου Ἀπόλλωνος,0.375
Ἡ πόλις τηρεῖ τινα τάξιν.,0.125
"Εἰ γὰρ ἐγὼ ὑμᾶς λυπῶ, τίς με εὐφρανεῖ, ὑμῶν ὄντων τῆς χαρᾶς μου, καὶ αὐτοὺς ὑμᾶς λυπήσας;",-0.625
"εἰς τοῦτο γὰρ καὶ ἔγραψα ἵνα γνῶ τὴν δοκιμὴν ὑμῶν, εἰ εἰς πάντα ὑπήκοοί ἐστε.",0.125
Ἦ δὴ λοίγια ἔργ' ὅ τέ μ' ἐχθοδοπῆσαι ἐφήσεις,-0.75
ὅ σφιν ἐὺ φρονέων ἀγορήσατο καὶ μετέειπεν·,0.5
οἰνοχόει γλυκὺ νέκταρ ἀπὸ κρητῆρος ἀφύσσων·,0.75
Τὴν δὲ βαρὺ στενάχων προσέφη πόδας ὠκὺς Ἀχιλλεύς·,0.0
Οἱ ἀγαθὰ ποιήσαντες λήμψονται μισθὸν οὐράνιον.,0.5
οὔτε λόχον δ' ἰέναι σὺν ἀριστήεσσιν Ἀχαιῶν,-0.375
τὴν μὲν ἔπειτ' ἐπὶ βωμὸν ἄγων πολύμητις Ὀδυσσεὺς   ,0.25
"Βαρεῖα γάρ μοι ἡ ἀνάγκη τοῦ πράγματος τούτου, οὐ δυνατὸς ὢν ἀπολῦσαι.",-0.375
"Ἡ χάρις τοῦ Θεοῦ ἐπερίσσευσεν ἐν ἡμῖν, φέρουσα χαράν ἀνεκλάλητον.",0.75
Ἄνευ μόχθου οὐδεμία κέρδος ῥᾳδίως λαμβάνεται.,-0.125
"ὃν Βριάρεων καλέουσι θεοί, ἄνδρες δέ τε πάντες",0.375
"ἐξαύδα, μὴ κεῦθε νόῳ, ἵνα εἴδομεν ἄμφω.",-0.25
"Ἐπιθυμῶν μὲν τὸ ἀγαθὸν ποιῆσαι, ἀδυνατῶ τοῦτο ἐπιτελεῖν, ἀντὶ δὲ τούτου τὰ μὴ θέλω πράσσω.",-0.875
ὁ πλοῦς ἦν ἤρεμος καὶ οὐδὲν συνέβη τὸ ἀσυνήθες.,0.0
Ἀγαθὸν οὖν ἐστιν ἑνωμένους μένειν καὶ ἀλλήλους ἐν τῇ πίστει στηρίζειν.,0.375
"οἱ δὲ ἐξ ἐριθείας τὸν Χριστὸν καταγγέλλουσιν, οὐχ ἁγνῶς, οἰόμενοι θλίψιν ἐγείρειν τοῖς δεσμοῖς μου.",-0.625
"παῖδα δ' ἐμοὶ λύσαιτε φίλην, τὰ δ’ ἄποινα δέχεσθαι,   ",0.625
"ἔνθα καθεῦδ' ἀναβάς, παρὰ δὲ χρυσόθρονος Ἥρη.",0.875
τὸ δὲ ἐπιμένειν ἐν τῇ σαρκὶ ἀναγκαιότερον δι’ ὑμᾶς.,0.625
"Προσέχωμεν οὖν μὴ ἀπολέσωμεν ἃ ἐργασάμεθα, ἀλλὰ μᾶλλον λάβωμεν μισθὸν πλήρη.",0.25
καί σφωϊν δὸς ἄγειν· τὼ δ' αὐτὼ μάρτυροι ἔστων,-0.375
τὸ ἀγαθὸν ἔργον συχνὰ φέρει καρπὸν εἰς τὸν κόσμον.,0.375
χειρί τέ μιν κατέρεξεν ἔπος τ' ἔφατ' ἔκ τ' ὀνόμαζε·,0.5
Τῷ ταπεινῷ δίδωσιν χάριν ὁ Θεός.,0.5
"καὶ λίην σε πάρος γ' οὔτ' εἴρομαι οὔτε μεταλλῶ,",0.0
Ὣς ἔφατ’· ἔδεισεν δ’ ὁ γέρων καὶ ἐπείθετο μύθῳ·,0.0
"οἳ δ' ἱστὸν στήσαντ' ἀνά θ' ἱστία λευκὰ πέτασσαν,   ",0.875
"ὁ Κύριος εὐλογεῖ τοὺς δικαίους, οὐκ ἀπαλλάσσων αὐτοὺς πάσης δοκιμασίας.",0.5
μειδήσασα δὲ παιδὸς ἐδέξατο χειρὶ κύπελλον·,0.75
"καί ῥα πάροιθ' αὐτοῖο καθέζετο δάκρυ χέοντος,   ",0.25
Πᾶσα ψυχὴ ἐν τῇ ἐκκλησίᾳ εὐλογεῖ τὸν Θεόν καὶ ζῇ ἐν εἰρήνῃ ἀληθινῇ.,0.75
πορεύεσθε τὴν ὁδὸν ταύτην ἕως τῆς πόλεως.,0.0
"ἑξείης ἔστησαν ἐΰδμητον περὶ βωμόν,",0.875
δῶκε δ' ἄγειν· τὼ δ' αὖτις ἴτην παρὰ νῆας Ἀχαιῶν·,-0.25
Εὐχαριστῶ τῷ Θεῷ διὰ τὴν εὐλογίαν ταύτην.,0.5
"Καίτοι γε ὑπομένοντος μου χαλεπὴν σωματικὴν θλίψιν, οὐκ ἐξουθενήσατέ με οὐδὲ ἀπεστράφητε τὸ πρόσωπον ὑμῶν ἀπ' ἐμοῦ, ἀλλὰ προσελάβεσθέ με ἐν τιμῇ πολλῇ ὡς ἄγγελον Θεοῦ, μᾶλλον δὲ ὡς αὐτὸν Χριστὸν Ἰησοῦν.",0.75
Ἡ πικρία ἀπὸ τῶν ἔργων αὐτῶν θλίβει τὸ πνεῦμά μου σφόδρα.,-0.75
χωόμενος δ' ὁ γέρων πάλιν ᾤχετο· τοῖο δ' Ἀπόλλων   ,-0.625
