text,valence_score
"Αἰνότατε Κρονίδη, ποῖον τὸν μῦθον ἔειπες;",0.0
"καὶ λίην σε πάρος γ' οὔτ' εἴρομαι οὔτε μεταλλῶ,",0.0
ἀλλὰ μάλ' εὔκηλος τὰ φράζεαι ἅσσ' ἐθέλῃσθα.,0.25
νῦν δ' αἰνῶς δείδοικα κατὰ φρένα μή σε παρείπῃ,-0.5
ἀργυρόπεζα Θέτις θυγάτηρ ἁλίοιο γέροντος·,0.0
ἠερίη γὰρ σοί γε παρέζετο καὶ λάβε γούνων·,-0.25
τῇ σ' ὀΐω κατανεῦσαι ἐτήτυμον ὡς Ἀχιλῆα,-0.25
"τιμήσῃς, ὀλέσῃς δὲ πολέας ἐπὶ νηυσὶν Ἀχαιῶν.",-0.5
Τὴν δ' ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς·   ,-0.125
Δαιμονίη αἰεὶ μὲν ὀΐεαι οὐδέ σε λήθω·,-0.5
"πρῆξαι δ' ἔμπης οὔ τι δυνήσεαι, ἀλλ' ἀπὸ θυμοῦ",-0.5
μᾶλλον ἐμοὶ ἔσεαι· τὸ δέ τοι καὶ ῥίγιον ἔσται.,-0.5
εἰ δ' οὕτω τοῦτ' ἐστὶν ἐμοὶ μέλλει φίλον εἶναι·,-0.25
"ἀλλ' ἀκέουσα κάθησο, ἐμῷ δ' ἐπιπείθεο μύθῳ,",-0.5
μή νύ τοι οὐ χραίσμωσιν ὅσοι θεοί εἰσ' ἐν Ὀλύμπῳ,-0.375
"ἆσσον ἰόνθ', ὅτε κέν τοι ἀάπτους χεῖρας ἐφείω.",-0.5
"Ὣς ἔφατ' ἔδεισεν δὲ βοῶπις πότνια Ἥρη,",0.0
καί ῥ' ἀκέουσα καθῆστο ἐπιγνάμψασα φίλον κῆρ·,-0.5
ὄχθησαν δ' ἀνὰ δῶμα Διὸς θεοὶ Οὐρανίωνες·   ,-0.125
τοῖσιν δ' Ἥφαιστος κλυτοτέχνης ἦρχ' ἀγορεύειν,0.125
μητρὶ φίλῃ ἐπίηρα φέρων λευκωλένῳ Ἥρῃ·,0.625
"Ἦ δὴ λοίγια ἔργα τάδ' ἔσσεται οὐδ' ἔτ' ἀνεκτά,",-0.375
"εἰ δὴ σφὼ ἕνεκα θνητῶν ἐριδαίνετον ὧδε,",-0.5
ἐν δὲ θεοῖσι κολῳὸν ἐλαύνετον· οὐδέ τι δαιτὸς,-0.5
"ἐσθλῆς ἔσσεται ἦδος, ἐπεὶ τὰ χερείονα νικᾷ.",-0.5
μητρὶ δ' ἐγὼ παράφημι καὶ αὐτῇ περ νοεούσῃ,0.375
"πατρὶ φίλῳ ἐπίηρα φέρειν Διί, ὄφρα μὴ αὖτε",0.5
"νεικείῃσι πατήρ, σὺν δ' ἡμῖν δαῖτα ταράξῃ.",0.25
εἴ περ γάρ κ' ἐθέλῃσιν Ὀλύμπιος ἀστεροπητὴς   ,0.25
ἐξ ἑδέων στυφελίξαι· ὃ γὰρ πολὺ φέρτατός ἐστιν.,0.0
ἀλλὰ σὺ τὸν ἐπέεσσι καθάπτεσθαι μαλακοῖσιν·,0.75
αὐτίκ' ἔπειθ' ἵλαος Ὀλύμπιος ἔσσεται ἡμῖν.,0.875
Ὣς ἄρ' ἔφη καὶ ἀναΐξας δέπας ἀμφικύπελλον,0.0
μητρὶ φίλῃ ἐν χειρὶ τίθει καί μιν προσέειπε·,0.375
"Τέτλαθι, μῆτερ ἐμή, καὶ ἀνάσχεο κηδομένη περ,",0.75
μή σε φίλην περ ἐοῦσαν ἐν ὀφθαλμοῖσιν ἴδωμαι,0.75
"θεινομένην, τότε δ' οὔ τι δυνήσομαι ἀχνύμενός περ",0.5
χραισμεῖν· ἀργαλέος γὰρ Ὀλύμπιος ἀντιφέρεσθαι·,0.25
ἤδη γάρ με καὶ ἄλλοτ' ἀλεξέμεναι μεμαῶτα   ,0.125
"ῥῖψε ποδὸς τετάγων ἀπὸ βηλοῦ θεσπεσίοιο,",-0.375
"πᾶν δ' ἦμαρ φερόμην, ἅμα δ' ἠελίῳ καταδύντι",-0.375
"κάππεσον ἐν Λήμνῳ, ὀλίγος δ' ἔτι θυμὸς ἐνῆεν·",-0.125
ἔνθά με Σίντιες ἄνδρες ἄφαρ κομίσαντο πεσόντα.,0.5
"Ὣς φάτο, μείδησεν δὲ θεὰ λευκώλενος Ἥρη,",0.0
μειδήσασα δὲ παιδὸς ἐδέξατο χειρὶ κύπελλον·,0.75
αὐτὰρ ὃ τοῖς ἄλλοισι θεοῖς ἐνδέξια πᾶσιν,0.5
οἰνοχόει γλυκὺ νέκταρ ἀπὸ κρητῆρος ἀφύσσων·,0.75
ἄσβεστος δ' ἄρ' ἐνῶρτο γέλως μακάρεσσι θεοῖσιν,0.5
ὡς ἴδον Ἥφαιστον διὰ δώματα ποιπνύοντα.   ,-0.25
Ὣς τότε μὲν πρόπαν ἦμαρ ἐς ἠέλιον καταδύντα,0.0
"δαίνυντ', οὐδέ τι θυμὸς ἐδεύετο δαιτὸς ἐΐσης,",0.625
"οὐ μὲν φόρμιγγος περικαλλέος ἣν ἔχ' Ἀπόλλων,",0.5
Μουσάων θ' αἳ ἄειδον ἀμειβόμεναι ὀπὶ καλῇ.,0.375
"Αὐτὰρ ἐπεὶ κατέδυ λαμπρὸν φάος ἠελίοιο,",0.0
"οἳ μὲν κακκείοντες ἔβαν οἶκον δὲ ἕκαστος,",0.5
ἧχι ἑκάστῳ δῶμα περικλυτὸς ἀμφιγυήεις,0.625
Ἥφαιστος ποίησεν ἰδυίῃσι πραπίδεσσι·,0.75
"Ζεὺς δὲ πρὸς ὃν λέχος ἤϊ' Ὀλύμπιος ἀστεροπητής,",0.75
ἔνθα πάρος κοιμᾶθ' ὅτε μιν γλυκὺς ὕπνος ἱκάνοι·   ,0.875
"ἔνθα καθεῦδ' ἀναβάς, παρὰ δὲ χρυσόθρονος Ἥρη.",0.875
